location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Brazil;2020-05-29;total_deaths;17;2020-05-15;14817;2020-05-29;27878;1.88
China;2020-05-29;total_deaths;100;2020-02-22;2445;2020-05-29;4638;1.9
Germany;2020-05-29;total_deaths;42;2020-04-20;4598;2020-05-29;8489;1.85
Italy;2020-05-29;total_deaths;53;2020-04-09;18281;2020-05-29;33229;1.82
Spain;2020-05-29;total_deaths;53;2020-04-08;14555;2020-05-28;27121;1.86
United.States;2020-05-29;total_deaths;35;2020-04-27;56245;2020-05-29;102836;1.83
World;2020-05-29;total_deaths;38;2020-04-24;199077;2020-05-29;364891;1.83
