"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
128,2020-05-07,10705,11049,11393,10824
129,2020-05-08,11348,11712,12076,11587
130,2020-05-09,11987,12372,12757,12470
131,2020-05-10,12621,13026,13431,13275
132,2020-05-11,13244,13669,14094,13768
133,2020-05-12,13852,14297,14742,14309
134,2020-05-13,14443,14907,15371,14901
135,2020-05-14,15013,15495,15977,15588
136,2020-05-15,15560,16059,16558,NA
137,2020-05-16,16081,16597,17113,NA
138,2020-05-17,16576,17108,17640,NA
139,2020-05-18,17042,17589,18136,NA
140,2020-05-19,17480,18041,18602,NA
141,2020-05-20,17889,18463,19037,NA
142,2020-05-21,18270,18856,19442,NA
