"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
170,2020-06-18,11,14,17,17
171,2020-06-19,12,15,18,18
172,2020-06-20,13,16,19,18
173,2020-06-21,13,17,21,19
174,2020-06-22,14,18,22,21
175,2020-06-23,15,19,23,21
176,2020-06-24,17,21,25,21
177,2020-06-25,17,22,27,22
178,2020-06-26,19,24,29,22
179,2020-06-27,20,25,30,22
180,2020-06-28,21,27,33,23
181,2020-06-29,23,29,35,NA
182,2020-06-30,25,31,37,NA
183,2020-07-01,26,33,40,NA
184,2020-07-02,28,35,42,NA
185,2020-07-03,29,37,45,NA
186,2020-07-04,32,40,48,NA
187,2020-07-05,33,42,51,NA
188,2020-07-06,36,45,54,NA
189,2020-07-07,38,48,58,NA
190,2020-07-08,40,51,62,NA
