"dia_ano","dias","otimista","casos_estimados","pessimista","x"
156,2020-06-04,230,262,294,265
157,2020-06-05,239,273,307,276
158,2020-06-06,250,285,320,283
159,2020-06-07,260,297,334,286
160,2020-06-08,271,309,347,291
161,2020-06-09,282,322,362,301
162,2020-06-10,295,336,377,316
163,2020-06-11,307,350,393,323
164,2020-06-12,320,365,410,NA
165,2020-06-13,333,380,427,NA
166,2020-06-14,347,396,445,NA
167,2020-06-15,361,412,463,NA
168,2020-06-16,377,430,483,NA
169,2020-06-17,393,448,503,NA
170,2020-06-18,409,467,525,NA
