"dia_ano","dias","otimista","casos_estimados","pessimista","x"
171,2020-06-19,370,392,414,396
172,2020-06-20,387,409,431,404
173,2020-06-21,404,427,450,423
174,2020-06-22,420,444,468,449
175,2020-06-23,438,463,488,475
176,2020-06-24,455,481,507,495
177,2020-06-25,473,500,527,509
178,2020-06-26,491,519,547,532
179,2020-06-27,508,538,568,537
180,2020-06-28,527,558,589,548
181,2020-06-29,546,578,610,559
182,2020-06-30,565,598,631,NA
183,2020-07-01,584,618,652,NA
184,2020-07-02,603,638,673,NA
185,2020-07-03,622,658,694,NA
186,2020-07-04,641,678,715,NA
187,2020-07-05,661,699,737,NA
188,2020-07-06,680,719,758,NA
189,2020-07-07,698,739,780,NA
190,2020-07-08,717,759,801,NA
191,2020-07-09,736,779,822,NA
