"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-28,7100,7436,7268,8680,5856,7527
2020-06-29,7481,7790,7636,9120,6152,7676
2020-06-30,7882,8152,8017,9575,6459,7965
2020-07-01,8305,8520,8412,10046,6778,8676
2020-07-02,8750,8895,8822,10536,7108,9062
2020-07-03,9220,9275,9248,11045,7451,9388
2020-07-04,9714,9660,9687,11569,7805,9910
2020-07-05,10235,10048,10142,12113,8171,10089
2020-07-06,10784,10439,10612,12674,8550,10253
2020-07-07,11363,10832,11098,13254,8942,10687
2020-07-08,11972,11226,11599,13853,9345,11063
2020-07-09,12615,11620,12118,14473,9763,NA
2020-07-10,13291,12013,12652,15110,10194,NA
2020-07-11,14004,12404,13204,15770,10638,NA
2020-07-12,14755,12791,13773,16449,11097,NA
2020-07-13,15547,13175,14361,17151,11571,NA
2020-07-14,16381,13554,14968,17876,12060,NA
2020-07-15,17259,13928,15594,18624,12564,NA
2020-07-16,18185,14295,16240,19395,13085,NA
2020-07-17,19160,14655,16908,20193,13623,NA
2020-07-18,20188,15007,17598,21017,14179,NA
