"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,445,103,274,316,232,2
2020-03-03,488,118,303,349,257,2
2020-03-04,536,136,336,387,285,3
2020-03-05,589,157,373,430,316,8
2020-03-06,646,181,414,477,351,13
2020-03-07,710,209,460,530,390,13
2020-03-08,779,241,510,587,433,25
2020-03-09,856,278,567,653,481,25
2020-03-10,940,320,630,726,534,34
2020-03-11,1032,369,700,806,594,52
2020-03-12,1133,425,779,897,661,77
2020-03-13,1244,490,867,999,735,98
2020-03-14,1366,564,965,1112,818,121
2020-03-15,1500,650,1075,1238,912,200
2020-03-16,1647,748,1198,1380,1016,234
2020-03-17,1809,861,1335,1538,1132,291
2020-03-18,1986,991,1488,1714,1262,428
2020-03-19,2181,1141,1661,1913,1409,621
2020-03-20,2394,1312,1853,2134,1572,904
2020-03-21,2629,1508,2068,2382,1754,1128
2020-03-22,2887,1733,2310,2661,1959,1546
2020-03-23,3170,1990,2580,2972,2188,1891
2020-03-24,3481,2284,2882,3320,2444,2201
2020-03-25,3822,2620,3221,3710,2732,2433
2020-03-26,4197,3002,3600,4147,3053,2915
2020-03-27,4608,3437,4022,4633,3411,3417
2020-03-28,5060,3931,4496,5179,3813,3904
2020-03-29,5556,4490,5023,5786,4260,4256
2020-03-30,6101,5121,5611,6463,4759,4579
2020-03-31,6699,5832,6266,7217,5315,5717
2020-04-01,7356,6630,6993,8055,5931,6836
2020-04-02,8077,7523,7800,8984,6616,7910
2020-04-03,8869,8517,8693,10013,7373,9056
2020-04-04,9739,9619,9679,11148,8210,10278
2020-04-05,10693,10835,10764,12398,9130,11130
2020-04-06,11742,12168,11955,13770,10140,12056
2020-04-07,12893,13621,13257,15270,11244,13717
2020-04-08,14157,15194,14676,16904,12448,15927
2020-04-09,15545,16885,16215,18677,13753,17857
2020-04-10,17069,18688,17878,20592,15164,19638
2020-04-11,18743,20594,19668,22654,16682,20727
2020-04-12,20581,22592,21586,24863,18309,22169
2020-04-13,22599,24667,23633,27221,20045,23430
2020-04-14,24814,26801,25808,29726,21890,25262
2020-04-15,27247,28974,28110,32378,23842,28320
2020-04-16,29919,31165,30542,35179,25905,30425
2020-04-17,32852,33351,33102,38127,28077,33682
2020-04-18,36073,35511,35792,41226,30358,36599
2020-04-19,39610,37624,38617,44480,32754,38654
2020-04-20,43493,39670,41582,47895,35269,39144
2020-04-21,47758,41633,44696,51482,37910,NA
2020-04-22,52440,43499,47970,55253,40687,NA
2020-04-23,57582,45258,51420,59226,43614,NA
2020-04-24,63227,46903,55065,63425,46705,NA
2020-04-25,69426,48428,58927,67873,49981,NA
2020-04-26,76233,49833,63033,72602,53464,NA
2020-04-27,83708,51119,67414,77648,57180,NA
