"dia_ano","dias","otimista","casos_estimados","pessimista","x"
180,2020-06-28,60,75,90,72
181,2020-06-29,64,80,96,75
182,2020-06-30,68,84,100,76
183,2020-07-01,72,89,106,85
184,2020-07-02,76,94,112,91
185,2020-07-03,80,99,118,107
186,2020-07-04,84,104,124,114
187,2020-07-05,89,110,131,117
188,2020-07-06,93,116,139,122
189,2020-07-07,98,122,146,128
190,2020-07-08,104,129,154,134
191,2020-07-09,110,136,162,NA
192,2020-07-10,116,144,172,NA
193,2020-07-11,122,152,182,NA
194,2020-07-12,129,160,191,NA
195,2020-07-13,136,169,202,NA
196,2020-07-14,144,179,214,NA
197,2020-07-15,151,188,225,NA
198,2020-07-16,160,199,238,NA
199,2020-07-17,169,210,251,NA
200,2020-07-18,178,221,264,NA
