"dia_ano","dias","otimista","casos_estimados","pessimista","x"
153,2020-06-01,127,144,161,146
154,2020-06-02,131,149,167,148
155,2020-06-03,136,155,174,152
156,2020-06-04,141,160,179,156
157,2020-06-05,146,166,186,159
158,2020-06-06,152,173,194,166
159,2020-06-07,157,179,201,171
160,2020-06-08,163,186,209,177
161,2020-06-09,170,193,216,NA
162,2020-06-10,176,200,224,NA
163,2020-06-11,182,207,232,NA
164,2020-06-12,189,215,241,NA
165,2020-06-13,196,223,250,NA
166,2020-06-14,203,231,259,NA
167,2020-06-15,211,240,269,NA
