location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Cote.d'Ivoire;2020-06-02;total_cases;27;2020-05-09;1667;2020-06-02;3024;1.81
Croatia;2020-06-02;total_cases;60;2020-04-06;1222;2020-06-02;2246;1.84
Cuba;2020-06-02;total_cases;45;2020-04-21;1137;2020-06-02;2092;1.84
Curacao;2020-06-02;total_cases;61;2020-04-05;11;2020-06-02;20;1.82
Cyprus;2020-06-02;total_cases;58;2020-04-08;526;2020-06-02;952;1.81
Czech.Republic;2020-06-02;total_cases;59;2020-04-07;5017;2020-06-02;9364;1.87
Democratic.Republic.of.Congo;2020-06-02;total_cases;16;2020-05-20;1835;2020-06-02;3325;1.81
Denmark;2020-06-02;total_cases;52;2020-04-14;6511;2020-06-02;11734;1.8
Djibouti;2020-06-02;total_cases;15;2020-05-21;2047;2020-06-02;3779;1.85
Dominican.Republic;2020-06-02;total_cases;28;2020-05-08;9376;2020-06-02;17752;1.89
Egypt;2020-06-02;total_cases;15;2020-05-21;15003;2020-06-02;27536;1.84
El.Salvador;2020-06-02;total_cases;18;2020-05-18;1413;2020-06-02;2653;1.88
Equatorial.Guinea;2020-06-02;total_cases;18;2020-05-18;719;2020-06-02;1306;1.82
Eritrea;2020-06-02;total_cases;64;2020-04-01;18;2020-06-02;39;2.17
Estonia;2020-06-02;total_cases;62;2020-04-04;1018;2020-06-02;1870;1.84
Ethiopia;2020-06-02;total_cases;9;2020-05-27;731;2020-06-02;1344;1.84
Faeroe.Islands;2020-06-02;total_cases;75;2020-03-21;92;2020-06-02;187;2.03
Finland;2020-06-02;total_cases;47;2020-04-19;3783;2020-06-02;6887;1.82
France;2020-06-02;total_cases;58;2020-04-08;82048;2020-06-02;151325;1.84
French.Polynesia;2020-06-02;total_cases;69;2020-03-27;30;2020-06-02;60;2
Gabon;2020-06-02;total_cases;17;2020-05-19;1502;2020-06-02;2803;1.87
Gambia;2020-06-02;total_cases;34;2020-05-01;12;2020-06-02;26;2.17
Georgia;2020-06-02;total_cases;42;2020-04-24;444;2020-06-02;800;1.8
Germany;2020-06-02;total_cases;60;2020-04-06;99225;2020-06-02;182370;1.84
Ghana;2020-06-02;total_cases;26;2020-05-10;4263;2020-06-02;8297;1.95
Gibraltar;2020-06-02;total_cases;63;2020-04-03;95;2020-06-02;172;1.81
Greece;2020-06-02;total_cases;63;2020-04-03;1613;2020-06-02;2918;1.81
Greenland;2020-06-02;total_cases;70;2020-03-26;6;2020-06-02;13;2.17
Grenada;2020-06-02;total_cases;57;2020-04-09;12;2020-06-02;23;1.92
Guam;2020-06-02;total_cases;62;2020-04-04;93;2020-06-02;177;1.9
Guatemala;2020-06-02;total_cases;13;2020-05-23;3054;2020-06-02;5586;1.83
Guernsey;2020-06-02;total_cases;62;2020-04-04;136;2020-06-02;252;1.85
Guinea;2020-06-02;total_cases;27;2020-05-09;2042;2020-06-02;3844;1.88
Guinea-Bissau;2020-06-02;total_cases;26;2020-05-10;726;2020-06-02;1339;1.84
Guyana;2020-06-02;total_cases;33;2020-05-03;82;2020-06-02;153;1.87
Haiti;2020-06-02;total_cases;9;2020-05-27;1320;2020-06-02;2507;1.9
Honduras;2020-06-02;total_cases;17;2020-05-19;2955;2020-06-02;5527;1.87
Hungary;2020-06-02;total_cases;45;2020-04-21;2168;2020-06-02;3931;1.81
Iceland;2020-06-02;total_cases;69;2020-03-28;963;2020-06-02;1806;1.88
India;2020-06-02;total_cases;16;2020-05-20;112359;2020-06-02;207615;1.85
Indonesia;2020-06-02;total_cases;24;2020-05-12;14749;2020-06-02;27549;1.87
International;2020-06-02;total_cases;18;2020-02-16;355;2020-03-09;696;1.96
Iran;2020-06-02;total_cases;43;2020-04-23;87026;2020-06-02;157562;1.81
Iraq;2020-06-02;total_cases;14;2020-05-22;3964;2020-06-02;7387;1.86
Ireland;2020-06-02;total_cases;50;2020-04-16;13271;2020-06-02;25066;1.89
Isle.of.Man;2020-06-02;total_cases;57;2020-04-08;158;2020-06-02;336;2.13
Israel;2020-06-02;total_cases;58;2020-04-08;9404;2020-06-02;17342;1.84
Italy;2020-06-02;total_cases;61;2020-04-05;128948;2020-06-02;233515;1.81
Jamaica;2020-06-02;total_cases;41;2020-04-25;305;2020-06-02;590;1.93
Japan;2020-06-02;total_cases;50;2020-04-16;9167;2020-06-02;16986;1.85
Jersey;2020-06-02;total_cases;58;2020-04-08;170;2020-06-02;308;1.81
Jordan;2020-06-02;total_cases;47;2020-04-19;417;2020-06-02;755;1.81
Kazakhstan;2020-06-02;total_cases;19;2020-05-17;6440;2020-06-02;11796;1.83
Kenya;2020-06-02;total_cases;14;2020-05-22;1161;2020-06-02;2093;1.8
Kosovo;2020-06-02;total_cases;46;2020-04-19;510;2020-06-02;1067;2.09
Kuwait;2020-06-02;total_cases;18;2020-05-18;15691;2020-06-02;28649;1.83
Kyrgyzstan;2020-06-02;total_cases;25;2020-05-11;1037;2020-06-02;1871;1.8
Laos;2020-06-02;total_cases;62;2020-04-04;10;2020-06-02;19;1.9
Latvia;2020-06-02;total_cases;57;2020-04-09;589;2020-06-02;1079;1.83
Lebanon;2020-06-02;total_cases;43;2020-04-23;688;2020-06-02;1242;1.81
Liberia;2020-06-02;total_cases;31;2020-05-05;170;2020-06-02;311;1.83
Libya;2020-06-02;total_cases;9;2020-05-27;99;2020-06-02;182;1.84
Liechtenstein;2020-06-02;total_cases;74;2020-03-23;46;2020-06-02;83;1.8
Lithuania;2020-06-02;total_cases;58;2020-04-08;912;2020-06-02;1682;1.84
Luxembourg;2020-06-02;total_cases;66;2020-03-31;2178;2020-06-02;4020;1.85
Macedonia;2020-06-02;total_cases;42;2020-04-24;1326;2020-06-02;2391;1.8
Madagascar;2020-06-02;total_cases;13;2020-05-23;448;2020-06-02;845;1.89
Malaysia;2020-06-02;total_cases;56;2020-04-10;4346;2020-06-02;7877;1.81
Maldives;2020-06-02;total_cases;22;2020-05-14;982;2020-06-02;1841;1.87
Mali;2020-06-02;total_cases;24;2020-05-12;730;2020-06-02;1351;1.85
Malta;2020-06-02;total_cases;57;2020-04-09;342;2020-06-02;620;1.81
Mauritius;2020-06-02;total_cases;63;2020-04-03;186;2020-06-02;335;1.8
Mexico;2020-06-02;total_cases;18;2020-05-18;51633;2020-06-02;97326;1.88
Moldova;2020-06-02;total_cases;28;2020-05-08;4728;2020-06-02;8548;1.81
Monaco;2020-06-02;total_cases;65;2020-04-01;55;2020-06-02;99;1.8
Montenegro;2020-06-02;total_cases;63;2020-04-03;174;2020-06-02;324;1.86
Montserrat;2020-06-02;total_cases;59;2020-04-07;6;2020-06-02;11;1.83
Morocco;2020-06-02;total_cases;37;2020-04-29;4321;2020-06-02;7866;1.82
Mozambique;2020-06-02;total_cases;13;2020-05-23;168;2020-06-02;307;1.83
Myanmar;2020-06-02;total_cases;44;2020-04-22;127;2020-06-02;233;1.83
Namibia;2020-06-02;total_cases;64;2020-04-02;13;2020-06-02;25;1.92
Nepal;2020-06-02;total_cases;7;2020-05-28;1042;2020-06-02;2099;2.01
Netherlands;2020-06-02;total_cases;54;2020-04-12;25587;2020-06-02;46647;1.82
New.Zealand;2020-06-02;total_cases;67;2020-03-29;552;2020-06-02;1154;2.09
Niger;2020-06-02;total_cases;54;2020-04-12;529;2020-06-02;960;1.81
Nigeria;2020-06-02;total_cases;19;2020-05-17;5959;2020-06-02;10819;1.82
Northern.Mariana.Islands;2020-06-02;total_cases;52;2020-04-13;11;2020-06-02;23;2.09
Norway;2020-06-02;total_cases;65;2020-04-01;4665;2020-06-02;8446;1.81
Oman;2020-06-02;total_cases;14;2020-05-22;6794;2020-06-02;12799;1.88
Pakistan;2020-06-02;total_cases;18;2020-05-18;43966;2020-06-02;80463;1.83
Palestine;2020-06-02;total_cases;41;2020-04-25;342;2020-06-02;630;1.84
Panama;2020-06-02;total_cases;30;2020-05-06;7731;2020-06-02;14095;1.82
Paraguay;2020-06-02;total_cases;28;2020-05-07;462;2020-06-02;1013;2.19
Peru;2020-06-02;total_cases;19;2020-05-17;92273;2020-06-02;170039;1.84
Philippines;2020-06-02;total_cases;28;2020-05-08;10463;2020-06-02;18997;1.82
Poland;2020-06-02;total_cases;34;2020-05-02;13375;2020-06-02;24395;1.82
Portugal;2020-06-02;total_cases;51;2020-04-15;18091;2020-06-02;32895;1.82
Puerto.Rico;2020-06-02;total_cases;27;2020-05-09;2173;2020-06-02;3935;1.81
Qatar;2020-06-02;total_cases;19;2020-05-17;32604;2020-06-02;60259;1.85
Romania;2020-06-02;total_cases;41;2020-04-25;10635;2020-06-02;19517;1.84
Russia;2020-06-02;total_cases;24;2020-05-12;232243;2020-06-02;423741;1.82
Rwanda;2020-06-02;total_cases;38;2020-04-28;212;2020-06-02;384;1.81
Saint.Kitts.and.Nevis;2020-06-02;total_cases;64;2020-04-02;8;2020-06-02;15;1.88
Saint.Lucia;2020-06-02;total_cases;66;2020-03-30;9;2020-06-02;18;2
Saint.Vincent.and.the.Grenadines;2020-06-02;total_cases;40;2020-04-26;14;2020-06-02;26;1.86
San.Marino;2020-06-02;total_cases;52;2020-04-14;372;2020-06-02;687;1.85
Sao.Tome.and.Principe;2020-06-02;total_cases;14;2020-05-22;251;2020-06-02;484;1.93
Saudi.Arabia;2020-06-02;total_cases;21;2020-05-15;49176;2020-06-02;89011;1.81
Senegal;2020-06-02;total_cases;23;2020-05-13;2105;2020-06-02;3836;1.82
Serbia;2020-06-02;total_cases;47;2020-04-19;6318;2020-06-02;11454;1.81
Seychelles;2020-06-02;total_cases;78;2020-03-19;6;2020-06-02;11;1.83
Sierra.Leone;2020-06-02;total_cases;20;2020-05-16;462;2020-06-02;896;1.94
Singapore;2020-06-02;total_cases;31;2020-05-05;19410;2020-06-02;35836;1.85
Sint.Maarten.(Dutch.part);2020-06-02;total_cases;58;2020-04-08;40;2020-06-02;77;1.92
Slovakia;2020-06-02;total_cases;52;2020-04-14;835;2020-06-02;1522;1.82
Slovenia;2020-06-02;total_cases;66;2020-03-31;814;2020-06-02;1475;1.81
Somalia;2020-06-02;total_cases;25;2020-05-11;1089;2020-06-02;2089;1.92
South.Africa;2020-06-02;total_cases;15;2020-05-21;19137;2020-06-02;35812;1.87
South.Korea;2020-06-02;total_cases;92;2020-03-05;6284;2020-06-02;11590;1.84
Spain;2020-06-02;total_cases;62;2020-04-03;133198;2020-06-01;239932;1.8
Sri.Lanka;2020-06-02;total_cases;21;2020-05-15;935;2020-06-02;1683;1.8
Sudan;2020-06-02;total_cases;16;2020-05-20;2728;2020-06-02;5310;1.95
Swaziland;2020-06-02;total_cases;28;2020-05-08;159;2020-06-02;293;1.84
Sweden;2020-06-02;total_cases;36;2020-04-30;21092;2020-06-02;38589;1.83
Switzerland;2020-06-02;total_cases;65;2020-04-01;17070;2020-06-02;30791;1.8
Syria;2020-06-02;total_cases;13;2020-05-22;59;2020-06-02;123;2.08
Taiwan;2020-06-02;total_cases;72;2020-03-25;235;2020-06-02;443;1.89
Tajikistan;2020-06-02;total_cases;15;2020-05-21;2140;2020-06-02;4013;1.88
Tanzania;2020-06-02;total_cases;44;2020-04-21;254;2020-06-02;509;2
Thailand;2020-06-02;total_cases;66;2020-03-31;1651;2020-06-02;3083;1.87
Togo;2020-06-02;total_cases;22;2020-05-14;238;2020-06-02;445;1.87
Trinidad.and.Tobago;2020-06-02;total_cases;71;2020-03-26;65;2020-06-02;117;1.8
Tunisia;2020-06-02;total_cases;59;2020-04-07;596;2020-06-02;1086;1.82
Turkey;2020-06-02;total_cases;46;2020-04-20;90980;2020-06-02;165555;1.82
Uganda;2020-06-02;total_cases;10;2020-05-26;253;2020-06-02;489;1.93
Ukraine;2020-06-02;total_cases;29;2020-05-07;13691;2020-06-02;24823;1.81
United.Arab.Emirates;2020-06-02;total_cases;24;2020-05-12;19661;2020-06-02;35788;1.82
United.Kingdom;2020-06-02;total_cases;40;2020-04-26;152840;2020-06-02;277985;1.82
United.States;2020-06-02;total_cases;38;2020-04-28;1012583;2020-06-02;1831821;1.81
United.States.Virgin.Islands;2020-06-02;total_cases;63;2020-04-02;33;2020-06-02;70;2.12
Uruguay;2020-06-02;total_cases;55;2020-04-11;453;2020-06-02;826;1.82
Uzbekistan;2020-06-02;total_cases;36;2020-04-30;2046;2020-06-02;3769;1.84
Vatican;2020-06-02;total_cases;63;2020-04-02;6;2020-06-02;12;2
Venezuela;2020-06-02;total_cases;13;2020-05-23;944;2020-06-02;1819;1.93
Vietnam;2020-06-02;total_cases;70;2020-03-27;171;2020-06-02;328;1.92
World;2020-06-02;total_cases;33;2020-05-03;3469241;2020-06-02;6348900;1.83
Yemen;2020-06-02;total_cases;13;2020-05-23;212;2020-06-02;399;1.88
