location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-23;total_deaths;89;2020-06-29;361;2020-09-23;652;1.81
AL;2020-09-23;total_deaths;85;2020-07-03;1113;2020-09-23;2034;1.83
AM;2020-09-23;total_deaths;113;2020-06-05;2199;2020-09-23;3984;1.81
AP;2020-09-23;total_deaths;94;2020-06-24;387;2020-09-23;697;1.8
BA;2020-09-23;total_deaths;56;2020-08-01;3517;2020-09-23;6408;1.82
CE;2020-09-23;total_deaths;104;2020-06-14;4861;2020-09-23;8861;1.82
DF;2020-09-23;total_deaths;48;2020-08-09;1731;2020-09-23;3148;1.82
ES;2020-09-23;total_deaths;80;2020-07-08;1911;2020-09-23;3452;1.81
GO;2020-09-23;total_deaths;40;2020-08-17;2336;2020-09-23;4265;1.83
MA;2020-09-23;total_deaths;89;2020-06-29;2012;2020-09-23;3683;1.83
MG;2020-09-23;total_deaths;45;2020-08-12;3783;2020-09-23;6897;1.82
MS;2020-09-23;total_deaths;38;2020-08-19;668;2020-09-23;1204;1.8
MT;2020-09-23;total_deaths;57;2020-07-31;1819;2020-09-23;3287;1.81
PA;2020-09-23;total_deaths;113;2020-06-05;3538;2020-09-23;6489;1.83
PB;2020-09-23;total_deaths;68;2020-07-20;1517;2020-09-23;2741;1.81
PE;2020-09-23;total_deaths;93;2020-06-25;4488;2020-09-23;8085;1.8
PI;2020-09-23;total_deaths;67;2020-07-21;1140;2020-09-23;2061;1.81
PR;2020-09-23;total_deaths;48;2020-08-09;2345;2020-09-23;4244;1.81
RJ;2020-09-23;total_deaths;89;2020-06-29;9848;2020-09-23;17911;1.82
RN;2020-09-23;total_deaths;81;2020-07-07;1291;2020-09-23;2356;1.82
RO;2020-09-23;total_deaths;67;2020-07-21;727;2020-09-23;1320;1.82
RR;2020-09-23;total_deaths;87;2020-07-01;314;2020-09-23;616;1.96
RS;2020-09-23;total_deaths;46;2020-08-11;2472;2020-09-23;4515;1.83
SC;2020-09-23;total_deaths;48;2020-08-09;1445;2020-09-23;2686;1.86
SE;2020-09-23;total_deaths;71;2020-07-17;1088;2020-09-23;1999;1.84
SP;2020-09-23;total_deaths;72;2020-07-16;19038;2020-09-23;34492;1.81
TO;2020-09-23;total_deaths;44;2020-08-13;493;2020-09-23;890;1.81
