"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-12,16337,16074,16206,18581,13831,16190
2020-07-13,16776,16202,16489,18906,14072,16260
2020-07-14,17228,16323,16776,19235,14317,16479
2020-07-15,17691,16438,17064,19565,14563,16672
2020-07-16,18168,16546,17357,19901,14813,16865
2020-07-17,18656,16649,17652,20239,15065,16965
2020-07-18,19159,16747,17953,20584,15322,17202
2020-07-19,19674,16839,18256,20932,15580,17295
2020-07-20,20204,16926,18565,21286,15844,17462
2020-07-21,20747,17008,18878,21645,16111,17700
2020-07-22,21306,17085,19196,22010,16382,17979
2020-07-23,21879,17159,19519,22380,16658,NA
2020-07-24,22468,17227,19848,22757,16939,NA
2020-07-25,23072,17292,20182,23140,17224,NA
2020-07-26,23693,17353,20523,23531,17515,NA
2020-07-27,24331,17411,20871,23930,17812,NA
2020-07-28,24986,17465,21226,24337,18115,NA
2020-07-29,25658,17516,21587,24751,18423,NA
2020-07-30,26348,17564,21956,25174,18738,NA
2020-07-31,27058,17609,22334,25607,19061,NA
2020-08-01,27786,17651,22718,26048,19388,NA
