"dia_ano","dias","otimista","casos_estimados","pessimista","x"
183,2020-07-01,360,373,386,370
184,2020-07-02,364,378,392,378
185,2020-07-03,368,382,396,387
186,2020-07-04,373,387,401,391
187,2020-07-05,377,391,405,391
188,2020-07-06,380,394,408,394
189,2020-07-07,384,398,412,399
190,2020-07-08,387,401,415,404
191,2020-07-09,390,405,420,411
192,2020-07-10,393,408,423,417
193,2020-07-11,395,410,425,419
194,2020-07-12,398,413,428,NA
195,2020-07-13,401,416,431,NA
196,2020-07-14,403,418,433,NA
197,2020-07-15,405,420,435,NA
198,2020-07-16,407,422,437,NA
199,2020-07-17,409,424,439,NA
200,2020-07-18,411,426,441,NA
201,2020-07-19,413,428,443,NA
202,2020-07-20,414,429,444,NA
203,2020-07-21,416,431,446,NA
