"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-03,11868,12180,12024,12518,11530,12407
2020-06-04,12684,12949,12816,13342,12290,13097
2020-06-05,13555,13749,13652,14212,13092,13937
2020-06-06,14487,14580,14534,15131,13937,14818
2020-06-07,15482,15440,15461,16096,14826,15706
2020-06-08,16546,16329,16438,17113,15763,15706
2020-06-09,17682,17244,17463,18180,16746,17193
2020-06-10,18897,18184,18540,19301,17779,18176
2020-06-11,20195,19146,19670,20477,18863,NA
2020-06-12,21583,20129,20856,21712,20000,NA
2020-06-13,23066,21129,22098,23005,21191,NA
2020-06-14,24650,22143,23396,24356,22436,NA
2020-06-15,26344,23168,24756,25772,23740,NA
2020-06-16,28154,24202,26178,27253,25103,NA
2020-06-17,30088,25241,27664,28800,26528,NA
