"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-15,140595,136723,138659,160509,116809,134449
2020-07-16,144042,137751,140896,163098,118694,134573
2020-07-17,147574,138735,143154,165712,120596,135230
2020-07-18,151192,139674,145433,168350,122516,135230
2020-07-19,154899,140570,147734,171014,124454,138524
2020-07-20,158697,141425,150061,173708,126414,141005
2020-07-21,162588,142241,152414,176431,128397,145121
2020-07-22,166574,143017,154796,179189,130403,148623
2020-07-23,170658,143757,157208,181981,132435,151549
2020-07-24,174843,144460,159652,184810,134494,154879
2020-07-25,179130,145129,162130,187678,136582,156293
2020-07-26,183522,145765,164644,190589,138699,NA
2020-07-27,188021,146369,167195,193542,140848,NA
2020-07-28,192631,146943,169787,196542,143032,NA
2020-07-29,197354,147488,172421,199591,145251,NA
2020-07-30,202193,148005,175099,202691,147507,NA
2020-07-31,207150,148495,177822,205843,149801,NA
2020-08-01,212229,148960,180594,209052,152136,NA
2020-08-02,217433,149401,183417,212320,154514,NA
2020-08-03,222764,149818,186291,215647,156935,NA
2020-08-04,228225,150213,189219,219036,159402,NA
