"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-19,13126,14326,13726,16025,11427,14267
2020-04-20,14149,15153,14651,17105,12197,14580
2020-04-21,15253,15965,15609,18223,12995,15385
2020-04-22,16442,16756,16599,19379,13819,15914
2020-04-23,17724,17521,17622,20573,14671,16740
2020-04-24,19106,18255,18680,21808,15552,17826
2020-04-25,20596,18955,19776,23088,16464,20004
2020-04-26,22202,19617,20910,24412,17408,20715
2020-04-27,23933,20241,22087,25786,18388,NA
2020-04-28,25799,20824,23312,27216,19408,NA
2020-04-29,27811,21366,24588,28706,20470,NA
2020-04-30,29980,21868,25924,30265,21583,NA
2020-05-01,32317,22330,27324,31900,22748,NA
2020-05-02,34837,22753,28795,33617,23973,NA
2020-05-03,37554,23140,30347,35429,25265,NA
