"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,14972,18075,21178,19271
180,2020-06-28,15631,18871,22111,19820
181,2020-06-29,16320,19702,23084,20406
182,2020-06-30,17038,20569,24100,21251
183,2020-07-01,17787,21474,25161,21462
184,2020-07-02,18570,22419,26268,21970
185,2020-07-03,19388,23406,27424,22241
186,2020-07-04,20242,24437,28632,22957
187,2020-07-05,21132,25512,29892,23479
188,2020-07-06,22062,26635,31208,23921
189,2020-07-07,23034,27808,32582,24564
190,2020-07-08,24048,29032,34016,NA
191,2020-07-09,25106,30310,35514,NA
192,2020-07-10,26211,31644,37077,NA
193,2020-07-11,27365,33037,38709,NA
194,2020-07-12,28569,34491,40413,NA
195,2020-07-13,29827,36009,42191,NA
196,2020-07-14,31140,37594,44048,NA
197,2020-07-15,32511,39249,45987,NA
198,2020-07-16,33941,40976,48011,NA
199,2020-07-17,35435,42780,50125,NA
