"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
170,2020-06-18,25400,25761,26122,25633
171,2020-06-19,26333,26707,27081,26906
172,2020-06-20,27254,27641,28028,27698
173,2020-06-21,28160,28560,28960,28657
174,2020-06-22,29048,29461,29874,29395
175,2020-06-23,29917,30342,30767,30248
176,2020-06-24,30763,31200,31637,31230
177,2020-06-25,31584,32033,32482,32065
178,2020-06-26,32380,32840,33300,32864
179,2020-06-27,33148,33619,34090,33521
180,2020-06-28,33887,34369,34851,34312
181,2020-06-29,34597,35089,35581,NA
182,2020-06-30,35278,35779,36280,NA
183,2020-07-01,35928,36439,36950,NA
184,2020-07-02,36547,37067,37587,NA
185,2020-07-03,37136,37664,38192,NA
186,2020-07-04,37695,38231,38767,NA
187,2020-07-05,38225,38768,39311,NA
188,2020-07-06,38725,39275,39825,NA
189,2020-07-07,39197,39754,40311,NA
190,2020-07-08,39640,40204,40768,NA
