"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-14,22496,23339,22918,24409,21427,22871
2020-06-15,23788,24585,24186,25760,22612,23684
2020-06-16,25156,25873,25514,27174,23854,25380
2020-06-17,26601,27202,26902,28652,25152,27140
2020-06-18,28130,28571,28350,30195,26505,28521
2020-06-19,29746,29978,29862,31805,27919,30902
2020-06-20,31456,31421,31438,33484,29392,32238
2020-06-21,33263,32897,33080,35232,30928,33227
2020-06-22,35175,34405,34790,37054,32526,34148
2020-06-23,37196,35941,36568,38947,34189,35368
2020-06-24,39334,37503,38418,40918,35918,37254
2020-06-25,41594,39086,40340,42965,37715,NA
2020-06-26,43984,40689,42336,45091,39581,NA
2020-06-27,46512,42306,44409,47299,41519,NA
2020-06-28,49185,43935,46560,49590,43530,NA
2020-06-29,52011,45571,48791,51966,45616,NA
2020-06-30,55000,47210,51105,54430,47780,NA
2020-07-01,58161,48849,53505,56986,50024,NA
2020-07-02,61503,50483,55993,59636,52350,NA
2020-07-03,65038,52109,58574,62385,54763,NA
2020-07-04,68775,53722,61248,65233,57263,NA
