"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","mortes_confirmadas","latitude","longitude","region"
"Brazil","2020-06-01",398050,484786,571522,20251,526447,31199,0,0,"South America"
"Brazil","2020-06-02",414011,504225,594439,21063,555383,32548,0,0,"South America"
"Brazil","2020-06-03",430612,524444,618276,21908,584016,34021,0,0,"South America"
"Brazil","2020-06-04",447879,545473,643067,22787,614932,35026,0,0,"South America"
"Brazil","2020-06-05",465839,567346,668853,23700,645762,35930,0,0,"South America"
"Brazil","2020-06-06",484518,590096,695674,24651,672837,36455,0,0,"South America"
"Brazil","2020-06-07",503947,613758,723569,25639,691758,37134,0,0,"South America"
"Brazil","2020-06-08",524154,638369,752584,26667,707412,38406,0,0,"South America"
"Brazil","2020-06-09",545172,663967,782762,27737,739503,39680,0,0,"South America"
"Brazil","2020-06-10",567033,690591,814149,28849,772416,40919,0,0,"South America"
"Brazil","2020-06-11",589770,718283,846796,30006,802828,41828,0,0,"South America"
"Brazil","2020-06-12",613419,747085,880751,31209,828810,42720,0,0,"South America"
"Brazil","2020-06-13",638017,777042,916067,32460,850514,43332,0,0,"South America"
"Brazil","2020-06-14",663601,808201,952801,33762,867624,43959,0,0,"South America"
"Brazil","2020-06-15",690210,840608,991006,35116,888271,45241,0,0,"South America"
"Brazil","2020-06-16",717887,874316,1030745,36524,923189,46510,0,0,"South America"
"Brazil","2020-06-17",746673,909375,1072077,37988,955377,47748,0,0,"South America"
"Brazil","2020-06-18",776613,945839,1115065,39511,978142,48954,0,0,"South America"
"Brazil","2020-06-19",807754,983766,1159778,41096,1032913,49976,0,0,"South America"
"Brazil","2020-06-20",840144,1023214,1206284,42744,1067579,50617,0,0,"South America"
"Brazil","2020-06-21",873833,1064244,1254655,44458,1085038,51271,0,0,"South America"
"Brazil","2020-06-22",908872,1106918,1304964,46240,1106470,52645,0,0,"South America"
"Brazil","2020-06-23",945317,1151304,1357291,48095,1145906,53830,0,0,"South America"
"Brazil","2020-06-24",983223,1197470,1411717,50023,1188631,54971,0,0,"South America"
"Brazil","2020-06-25",1022649,1245487,1468325,52029,1228114,55961,0,0,"South America"
"Brazil","2020-06-26",1063656,1295430,1527204,54115,1274974,57070,0,0,"South America"
"Brazil","2020-06-27",1106308,1347375,1588442,56285,1313667,57622,0,0,"South America"
"Brazil","2020-06-28",1150669,1401403,1652137,58542,1344143,58314,0,0,"South America"
"Brazil","2020-06-29",1196809,1457597,1718385,60890,1368195,59594,0,0,"South America"
"Brazil","2020-06-30",1244800,1516045,1787290,63331,1402041,60713,0,0,"South America"
"Brazil","2020-07-01",1294714,1576836,1858958,65871,1453369,60713,0,0,"South America"
"Brazil","2020-07-02",1346631,1640065,1933499,68512,NA,NA,0,0,"South America"
"Brazil","2020-07-03",1400629,1705830,2011031,71259,NA,NA,0,0,"South America"
"Brazil","2020-07-04",1456792,1774231,2091670,74117,NA,NA,0,0,"South America"
"Brazil","2020-07-05",1515208,1845376,2175544,77089,NA,NA,0,0,"South America"
"Brazil","2020-07-06",1575966,1919373,2262780,80180,NA,NA,0,0,"South America"
"Brazil","2020-07-07",1639160,1996337,2353514,83395,NA,NA,0,0,"South America"
"Brazil","2020-07-08",1704888,2076388,2447888,86739,NA,NA,0,0,"South America"
"Brazil","2020-07-09",1773252,2159648,2546044,90217,NA,NA,0,0,"South America"
"Brazil","2020-07-10",1844357,2246247,2648137,93835,NA,NA,0,0,"South America"
"Brazil","2020-07-11",1918313,2336319,2754325,97597,NA,NA,0,0,"South America"
"Brazil","2020-07-12",1995235,2430002,2864769,101511,NA,NA,0,0,"South America"
"Brazil","2020-07-13",2075241,2527442,2979643,105581,NA,NA,0,0,"South America"
"Brazil","2020-07-14",2158456,2628789,3099122,109815,NA,NA,0,0,"South America"
"Brazil","2020-07-15",2245007,2734200,3223393,114218,NA,NA,0,0,"South America"
"Brazil","2020-07-16",2335029,2843838,3352647,118798,NA,NA,0,0,"South America"
"Brazil","2020-07-17",2428661,2957873,3487085,123562,NA,NA,0,0,"South America"
"Brazil","2020-07-18",2526047,3076479,3626911,128517,NA,NA,0,0,"South America"
"Brazil","2020-07-19",2627338,3199842,3772346,133670,NA,NA,0,0,"South America"
"Brazil","2020-07-20",2732691,3328152,3923613,139030,NA,NA,0,0,"South America"
"Brazil","2020-07-21",2842268,3461606,4080944,144605,NA,NA,0,0,"South America"
"Brazil","2020-07-22",2956240,3600412,4244584,150404,NA,NA,0,0,"South America"
"Brazil","2020-07-23",3074781,3744784,4414787,156435,NA,NA,0,0,"South America"
"Brazil","2020-07-24",3198076,3894945,4591814,162707,NA,NA,0,0,"South America"
"Brazil","2020-07-25",3326314,4051127,4775940,169232,NA,NA,0,0,"South America"
"Brazil","2020-07-26",3459695,4213572,4967449,176018,NA,NA,0,0,"South America"
"Brazil","2020-07-27",3598425,4382531,5166637,183076,NA,NA,0,0,"South America"
"Brazil","2020-07-28",3742717,4558265,5373813,190417,NA,NA,0,0,"South America"
"Brazil","2020-07-29",3892795,4741045,5589295,198052,NA,NA,0,0,"South America"
"Brazil","2020-07-30",4048891,4931155,5813419,205994,NA,NA,0,0,"South America"
