"dia_ano","dias","otimista","casos_estimados","pessimista","x"
130,2020-05-09,99,112,125,118
131,2020-05-10,104,118,132,119
132,2020-05-11,109,124,139,121
133,2020-05-12,115,131,147,127
134,2020-05-13,121,138,155,135
135,2020-05-14,128,146,164,139
136,2020-05-15,135,153,171,146
137,2020-05-16,142,162,182,150
138,2020-05-17,150,170,190,NA
139,2020-05-18,158,180,202,NA
140,2020-05-19,166,189,212,NA
141,2020-05-20,175,199,223,NA
142,2020-05-21,185,210,235,NA
143,2020-05-22,194,221,248,NA
144,2020-05-23,205,233,261,NA
