"dia_ano","dias","otimista","casos_estimados","pessimista","x"
184,2020-07-02,711,729,747,725
185,2020-07-03,736,754,772,764
186,2020-07-04,761,780,799,783
187,2020-07-05,786,805,824,798
188,2020-07-06,810,830,850,826
189,2020-07-07,833,854,875,851
190,2020-07-08,858,879,900,875
191,2020-07-09,881,903,925,901
192,2020-07-10,905,927,949,931
193,2020-07-11,927,950,973,954
194,2020-07-12,949,973,997,984
195,2020-07-13,972,996,1020,NA
196,2020-07-14,993,1018,1043,NA
197,2020-07-15,1015,1040,1065,NA
198,2020-07-16,1034,1060,1086,NA
199,2020-07-17,1055,1081,1107,NA
200,2020-07-18,1073,1100,1127,NA
201,2020-07-19,1093,1120,1147,NA
202,2020-07-20,1111,1138,1165,NA
203,2020-07-21,1128,1156,1184,NA
204,2020-07-22,1145,1173,1201,NA
