"dia_ano","dias","otimista","casos_estimados","pessimista","x"
182,2020-06-30,9698,10120,10542,10080
183,2020-07-01,9785,10211,10637,10198
184,2020-07-02,9868,10297,10726,10332
185,2020-07-03,9946,10379,10812,10500
186,2020-07-04,10020,10456,10892,10624
187,2020-07-05,10090,10529,10968,10667
188,2020-07-06,10156,10598,11040,10698
189,2020-07-07,10218,10663,11108,10881
190,2020-07-08,10278,10725,11172,10970
191,2020-07-09,10333,10783,11233,11115
192,2020-07-10,10385,10837,11289,11280
193,2020-07-11,10434,10888,11342,NA
194,2020-07-12,10481,10937,11393,NA
195,2020-07-13,10524,10982,11440,NA
196,2020-07-14,10565,11025,11485,NA
197,2020-07-15,10604,11065,11526,NA
198,2020-07-16,10639,11102,11565,NA
199,2020-07-17,10673,11137,11601,NA
200,2020-07-18,10704,11170,11636,NA
201,2020-07-19,10734,11201,11668,NA
202,2020-07-20,10762,11230,11698,NA
