"dia_ano","dias","otimista","casos_estimados","pessimista","x"
136,2020-05-15,94,101,108,103
137,2020-05-16,100,108,116,108
138,2020-05-17,108,116,124,119
139,2020-05-18,116,125,134,127
140,2020-05-19,124,134,144,136
141,2020-05-20,134,144,154,142
142,2020-05-21,144,155,166,151
143,2020-05-22,155,167,179,157
144,2020-05-23,166,179,192,NA
145,2020-05-24,178,192,206,NA
146,2020-05-25,191,206,221,NA
147,2020-05-26,206,222,238,NA
148,2020-05-27,221,238,255,NA
149,2020-05-28,238,256,274,NA
150,2020-05-29,255,275,295,NA
