"dia_ano","dias","otimista","casos_estimados","pessimista","x"
183,2020-07-01,4696,6304,7912,6180
184,2020-07-02,4825,6478,8131,6284
185,2020-07-03,4959,6658,8357,6351
186,2020-07-04,5097,6843,8589,6411
187,2020-07-05,5239,7033,8827,6441
188,2020-07-06,5384,7228,9072,6481
189,2020-07-07,5533,7428,9323,6556
190,2020-07-08,5686,7634,9582,6665
191,2020-07-09,5844,7846,9848,6741
192,2020-07-10,6007,8064,10121,6777
193,2020-07-11,6173,8287,10401,6853
194,2020-07-12,6344,8517,10690,NA
195,2020-07-13,6520,8753,10986,NA
196,2020-07-14,6701,8996,11291,NA
197,2020-07-15,6887,9246,11605,NA
198,2020-07-16,7078,9502,11926,NA
199,2020-07-17,7274,9766,12258,NA
200,2020-07-18,7476,10037,12598,NA
201,2020-07-19,7683,10315,12947,NA
202,2020-07-20,7896,10601,13306,NA
203,2020-07-21,8115,10895,13675,NA
