"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-02,134,170,152,209,95,176
2020-04-03,152,196,174,239,109,212
2020-04-04,173,219,196,270,122,242
2020-04-05,197,237,217,299,135,246
2020-04-06,224,251,238,327,149,254
2020-04-07,255,262,258,355,161,261
2020-04-08,290,270,280,385,175,261
2020-04-09,330,275,302,415,189,263
2020-04-10,376,279,328,451,205,NA
2020-04-11,427,282,354,487,221,NA
2020-04-12,486,283,384,528,240,NA
2020-04-13,553,285,419,576,262,NA
2020-04-14,629,286,458,630,286,NA
2020-04-15,715,286,500,688,312,NA
2020-04-16,813,286,550,757,343,NA
