"dia_ano","dias","otimista","casos_estimados","pessimista","x"
187,2020-07-05,2216,3117,4018,2929
188,2020-07-06,2261,3181,4101,2938
189,2020-07-07,2307,3246,4185,2952
190,2020-07-08,2355,3313,4271,2967
191,2020-07-09,2403,3381,4359,2985
192,2020-07-10,2452,3450,4448,3008
193,2020-07-11,2503,3521,4539,3023
194,2020-07-12,2555,3594,4633,3039
195,2020-07-13,2607,3667,4727,3048
196,2020-07-14,2661,3743,4825,3063
197,2020-07-15,2715,3820,4925,3080
198,2020-07-16,2771,3898,5025,NA
199,2020-07-17,2828,3978,5128,NA
200,2020-07-18,2886,4060,5234,NA
201,2020-07-19,2945,4143,5341,NA
202,2020-07-20,3006,4228,5450,NA
203,2020-07-21,3067,4315,5563,NA
204,2020-07-22,3130,4403,5676,NA
205,2020-07-23,3195,4494,5793,NA
206,2020-07-24,3260,4586,5912,NA
207,2020-07-25,3327,4680,6033,NA
