"dia_ano","dias","otimista","casos_estimados","pessimista","x"
169,2020-06-17,125,142,159,149
170,2020-06-18,130,148,166,152
171,2020-06-19,135,154,173,159
172,2020-06-20,140,160,180,167
173,2020-06-21,147,167,187,175
174,2020-06-22,153,174,195,178
175,2020-06-23,160,182,204,179
176,2020-06-24,166,189,212,181
177,2020-06-25,173,197,221,183
178,2020-06-26,181,206,231,186
179,2020-06-27,188,214,240,191
180,2020-06-28,196,223,250,NA
181,2020-06-29,204,233,262,NA
182,2020-06-30,213,243,273,NA
183,2020-07-01,222,253,284,NA
184,2020-07-02,232,264,296,NA
185,2020-07-03,241,275,309,NA
186,2020-07-04,251,286,321,NA
187,2020-07-05,261,298,335,NA
188,2020-07-06,273,311,349,NA
189,2020-07-07,284,324,364,NA
