"dia_ano","dias","otimista","casos_estimados","pessimista","x"
188,2020-07-06,13658,16577,19496,16134
189,2020-07-07,14008,17002,19996,16475
190,2020-07-08,14366,17437,20508,16788
191,2020-07-09,14734,17884,21034,17118
192,2020-07-10,15112,18342,21572,17442
193,2020-07-11,15499,18812,22125,17702
194,2020-07-12,15895,19293,22691,17848
195,2020-07-13,16303,19788,23273,17907
196,2020-07-14,16720,20294,23868,18324
197,2020-07-15,17148,20814,24480,18640
198,2020-07-16,17588,21347,25106,19038
199,2020-07-17,18038,21894,25750,NA
200,2020-07-18,18500,22454,26408,NA
201,2020-07-19,18973,23029,27085,NA
202,2020-07-20,19459,23619,27779,NA
203,2020-07-21,19958,24224,28490,NA
204,2020-07-22,20470,24845,29220,NA
205,2020-07-23,20994,25481,29968,NA
206,2020-07-24,21531,26133,30735,NA
207,2020-07-25,22083,26803,31523,NA
208,2020-07-26,22648,27489,32330,NA
