regiao;estado;data;casosNovos;casosAcumulados;obitosNovos;obitosAcumulados
Centro-Oeste;DF;2020-05-21;0;5542;0;84
Centro-Oeste;DF;2020-05-22;0;5948;0;90
Centro-Oeste;DF;2020-05-23;0;6251;0;95
Centro-Oeste;DF;2020-05-24;0;6638;0;104
Centro-Oeste;DF;2020-05-25;0;6930;0;114
Centro-Oeste;DF;2020-05-26;0;7210;0;124
Centro-Oeste;DF;2020-05-27;0;7761;0;133
Centro-Oeste;DF;2020-05-28;0;8300;0;142
Centro-Oeste;DF;2020-05-29;0;8722;0;154
Centro-Oeste;DF;2020-05-30;0;9474;0;162
Centro-Oeste;DF;2020-05-31;0;9780;0;170
Centro-Oeste;DF;2020-06-01;0;10510;0;171
Centro-Oeste;DF;2020-06-02;0;11256;0;177
Centro-Oeste;DF;2020-06-03;0;12020;0;191
Centro-Oeste;DF;2020-06-04;0;12923;0;196
Centro-Oeste;GO;2020-04-15;0;304;0;15
Centro-Oeste;GO;2020-04-16;0;318;0;16
Centro-Oeste;GO;2020-04-17;0;335;0;16
Centro-Oeste;GO;2020-04-18;0;378;0;18
Centro-Oeste;GO;2020-04-19;0;393;0;18
Centro-Oeste;GO;2020-04-20;0;403;0;19
Centro-Oeste;GO;2020-04-21;0;421;0;19
Centro-Oeste;GO;2020-04-22;0;438;0;21
Centro-Oeste;GO;2020-04-23;0;453;0;23
Centro-Oeste;GO;2020-04-24;0;486;0;24
Centro-Oeste;GO;2020-04-25;0;506;0;25
Centro-Oeste;GO;2020-04-26;0;573;0;25
Centro-Oeste;GO;2020-04-27;0;616;0;26
Centro-Oeste;GO;2020-04-28;0;661;0;27
Centro-Oeste;GO;2020-04-29;0;705;0;27
Centro-Oeste;GO;2020-04-30;0;781;0;29
Centro-Oeste;GO;2020-05-01;0;808;0;29
Centro-Oeste;GO;2020-05-02;0;825;0;30
Centro-Oeste;GO;2020-05-03;0;850;0;30
Centro-Oeste;GO;2020-05-04;0;861;0;30
Centro-Oeste;GO;2020-05-05;0;922;0;38
Centro-Oeste;GO;2020-05-06;0;1024;0;44
Centro-Oeste;GO;2020-05-07;0;1027;0;44
Centro-Oeste;GO;2020-05-08;0;1053;0;47
Centro-Oeste;GO;2020-05-09;0;1069;0;47
Centro-Oeste;GO;2020-05-10;0;1093;0;47
Centro-Oeste;GO;2020-05-11;0;1100;0;49
Centro-Oeste;GO;2020-05-12;0;1115;0;52
Centro-Oeste;GO;2020-05-13;0;1134;0;61
Centro-Oeste;GO;2020-05-14;0;1423;0;64
Centro-Oeste;GO;2020-05-15;0;1572;0;67
Centro-Oeste;GO;2020-05-16;0;1640;0;69
Centro-Oeste;GO;2020-05-17;0;1692;0;70
Centro-Oeste;GO;2020-05-18;0;1749;0;73
Centro-Oeste;GO;2020-05-19;0;1846;0;73
Centro-Oeste;GO;2020-05-20;0;1978;0;78
Centro-Oeste;GO;2020-05-21;0;2114;0;85
Centro-Oeste;GO;2020-05-22;0;2304;0;93
Centro-Oeste;GO;2020-05-23;0;2377;0;95
Centro-Oeste;GO;2020-05-24;0;2443;0;95
Centro-Oeste;GO;2020-05-25;0;2512;0;96
Centro-Oeste;GO;2020-05-26;0;2671;0;104
Centro-Oeste;GO;2020-05-27;0;2843;0;108
Centro-Oeste;GO;2020-05-28;0;3090;0;115
Centro-Oeste;GO;2020-05-29;0;3319;0;119
Centro-Oeste;GO;2020-05-30;0;3585;0;122
Centro-Oeste;GO;2020-05-31;0;3702;0;124
Centro-Oeste;GO;2020-06-01;0;3906;0;127
Centro-Oeste;GO;2020-06-02;0;4377;0;151
Centro-Oeste;GO;2020-06-03;0;4570;0;155
Centro-Oeste;GO;2020-06-04;0;4944;0;164
Centro-Oeste;MS;2020-05-07;0;311;0;10
Centro-Oeste;MS;2020-05-08;0;326;0;11
Centro-Oeste;MS;2020-05-09;0;346;0;11
Centro-Oeste;MS;2020-05-10;0;362;0;11
Centro-Oeste;MS;2020-05-11;0;385;0;11
Centro-Oeste;MS;2020-05-12;0;405;0;12
Centro-Oeste;MS;2020-05-13;0;430;0;13
Centro-Oeste;MS;2020-05-14;0;452;0;14
Centro-Oeste;MS;2020-05-15;0;479;0;14
Centro-Oeste;MS;2020-05-16;0;508;0;15
Centro-Oeste;MS;2020-05-17;0;570;0;15
Centro-Oeste;MS;2020-05-18;0;613;0;16
Centro-Oeste;MS;2020-05-19;0;642;0;16
Centro-Oeste;MS;2020-05-20;0;693;0;17
Centro-Oeste;MS;2020-05-21;0;746;0;17
Centro-Oeste;MS;2020-05-22;0;805;0;17
Centro-Oeste;MS;2020-05-23;0;858;0;17
Centro-Oeste;MS;2020-05-24;0;924;0;17
Centro-Oeste;MS;2020-05-25;0;1023;0;17
Centro-Oeste;MS;2020-05-26;0;1100;0;17
Centro-Oeste;MS;2020-05-27;0;1186;0;18
Centro-Oeste;MS;2020-05-28;0;1262;0;18
Centro-Oeste;MS;2020-05-29;0;1356;0;18
Centro-Oeste;MS;2020-05-30;0;1418;0;19
Centro-Oeste;MS;2020-05-31;0;1489;0;20
Centro-Oeste;MS;2020-06-01;0;1568;0;20
Centro-Oeste;MS;2020-06-02;0;1646;0;20
Centro-Oeste;MS;2020-06-03;0;1802;0;20
Centro-Oeste;MS;2020-06-04;0;1925;0;20
Centro-Oeste;MT;2020-05-01;0;320;0;11
Centro-Oeste;MT;2020-05-02;0;331;0;12
Centro-Oeste;MT;2020-05-03;0;337;0;12
Centro-Oeste;MT;2020-05-04;0;344;0;13
Centro-Oeste;MT;2020-05-05;0;365;0;13
Centro-Oeste;MT;2020-05-06;0;379;0;13
Centro-Oeste;MT;2020-05-07;0;417;0;13
Centro-Oeste;MT;2020-05-08;0;457;0;14
Centro-Oeste;MT;2020-05-09;0;502;0;16
Centro-Oeste;MT;2020-05-10;0;519;0;18
Centro-Oeste;MT;2020-05-11;0;541;0;19
Centro-Oeste;MT;2020-05-12;0;591;0;19
Centro-Oeste;MT;2020-05-13;0;661;0;20
Centro-Oeste;MT;2020-05-14;0;719;0;23
Centro-Oeste;MT;2020-05-15;0;779;0;26
Centro-Oeste;MT;2020-05-16;0;851;0;27
Centro-Oeste;MT;2020-05-17;0;901;0;27
Centro-Oeste;MT;2020-05-18;0;937;0;29
Centro-Oeste;MT;2020-05-19;0;995;0;32
Centro-Oeste;MT;2020-05-20;0;1054;0;32
Centro-Oeste;MT;2020-05-21;0;1172;0;34
Centro-Oeste;MT;2020-05-22;0;1220;0;37
Centro-Oeste;MT;2020-05-23;0;1352;0;37
Centro-Oeste;MT;2020-05-24;0;1462;0;40
Centro-Oeste;MT;2020-05-25;0;1500;0;41
Centro-Oeste;MT;2020-05-26;0;1628;0;43
Centro-Oeste;MT;2020-05-27;0;1839;0;46
Centro-Oeste;MT;2020-05-28;0;1951;0;51
Centro-Oeste;MT;2020-05-29;0;2103;0;56
Centro-Oeste;MT;2020-05-30;0;2361;0;57
Centro-Oeste;MT;2020-05-31;0;2429;0;61
Centro-Oeste;MT;2020-06-01;0;2541;0;66
Centro-Oeste;MT;2020-06-02;0;2709;0;70
Centro-Oeste;MT;2020-06-03;0;2848;0;76
Centro-Oeste;MT;2020-06-04;0;3194;0;82
Nordeste;AL;2020-04-23;0;324;0;22
Nordeste;AL;2020-04-24;0;413;0;27
Nordeste;AL;2020-04-25;0;501;0;29
Nordeste;AL;2020-04-26;0;554;0;32
Nordeste;AL;2020-04-27;0;643;0;34
Nordeste;AL;2020-04-28;0;777;0;36
Nordeste;AL;2020-04-29;0;957;0;41
Nordeste;AL;2020-04-30;0;1044;0;47
Nordeste;AL;2020-05-01;0;1226;0;53
Nordeste;AL;2020-05-02;0;1372;0;58
Nordeste;AL;2020-05-03;0;1441;0;64
Nordeste;AL;2020-05-04;0;1538;0;72
Nordeste;AL;2020-05-05;0;1606;0;80
Nordeste;AL;2020-05-06;0;1703;0;89
Nordeste;AL;2020-05-07;0;1867;0;98
Nordeste;AL;2020-05-08;0;2033;0;108
Nordeste;AL;2020-05-09;0;2172;0;114
Nordeste;AL;2020-05-10;0;2258;0;126
Nordeste;AL;2020-05-11;0;2343;0;138
Nordeste;AL;2020-05-12;0;2580;0;150
Nordeste;AL;2020-05-13;0;2761;0;164
Nordeste;AL;2020-05-14;0;2972;0;177
Nordeste;AL;2020-05-15;0;3212;0;187
Nordeste;AL;2020-05-16;0;3593;0;199
Nordeste;AL;2020-05-17;0;3816;0;210
Nordeste;AL;2020-05-18;0;4031;0;221
Nordeste;AL;2020-05-19;0;4316;0;231
Nordeste;AL;2020-05-20;0;4437;0;251
Nordeste;AL;2020-05-21;0;4916;0;262
Nordeste;AL;2020-05-22;0;5302;0;280
Nordeste;AL;2020-05-23;0;5630;0;301
Nordeste;AL;2020-05-24;0;6214;0;316
Nordeste;AL;2020-05-25;0;6682;0;337
Nordeste;AL;2020-05-26;0;7058;0;354
Nordeste;AL;2020-05-27;0;7580;0;368
Nordeste;AL;2020-05-28;0;8055;0;385
Nordeste;AL;2020-05-29;0;8618;0;406
Nordeste;AL;2020-05-30;0;9223;0;424
Nordeste;AL;2020-05-31;0;10288;0;443
Nordeste;AL;2020-06-01;0;10837;0;461
Nordeste;AL;2020-06-02;0;11559;0;482
Nordeste;AL;2020-06-03;0;12407;0;506
Nordeste;AL;2020-06-04;0;13097;0;531
Nordeste;BA;2020-04-04;0;332;0;7
Nordeste;BA;2020-04-05;0;401;0;9
Nordeste;BA;2020-04-06;0;431;0;10
Nordeste;BA;2020-04-07;0;456;0;12
Nordeste;BA;2020-04-08;0;497;0;15
Nordeste;BA;2020-04-09;0;559;0;19
Nordeste;BA;2020-04-10;0;604;0;19
Nordeste;BA;2020-04-11;0;635;0;21
Nordeste;BA;2020-04-12;0;673;0;21
Nordeste;BA;2020-04-13;0;723;0;22
Nordeste;BA;2020-04-14;0;759;0;22
Nordeste;BA;2020-04-15;0;807;0;27
Nordeste;BA;2020-04-16;0;951;0;30
Nordeste;BA;2020-04-17;0;1059;0;36
Nordeste;BA;2020-04-18;0;1193;0;37
Nordeste;BA;2020-04-19;0;1230;0;45
Nordeste;BA;2020-04-20;0;1341;0;46
Nordeste;BA;2020-04-21;0;1489;0;47
Nordeste;BA;2020-04-22;0;1644;0;50
Nordeste;BA;2020-04-23;0;1789;0;59
Nordeste;BA;2020-04-24;0;1962;0;64
Nordeste;BA;2020-04-25;0;2081;0;70
Nordeste;BA;2020-04-26;0;2209;0;73
Nordeste;BA;2020-04-27;0;2354;0;76
Nordeste;BA;2020-04-28;0;2540;0;86
Nordeste;BA;2020-04-29;0;2646;0;96
Nordeste;BA;2020-04-30;0;2851;0;104
Nordeste;BA;2020-05-01;0;3085;0;117
Nordeste;BA;2020-05-02;0;3267;0;123
Nordeste;BA;2020-05-03;0;3495;0;123
Nordeste;BA;2020-05-04;0;3734;0;141
Nordeste;BA;2020-05-05;0;4040;0;146
Nordeste;BA;2020-05-06;0;4301;0;160
Nordeste;BA;2020-05-07;0;4528;0;165
Nordeste;BA;2020-05-08;0;4818;0;183
Nordeste;BA;2020-05-09;0;5174;0;196
Nordeste;BA;2020-05-10;0;5558;0;202
Nordeste;BA;2020-05-11;0;5808;0;211
Nordeste;BA;2020-05-12;0;6204;0;225
Nordeste;BA;2020-05-13;0;6547;0;236
Nordeste;BA;2020-05-14;0;6955;0;262
Nordeste;BA;2020-05-15;0;8128;0;281
Nordeste;BA;2020-05-16;0;8314;0;286
Nordeste;BA;2020-05-17;0;8443;0;295
Nordeste;BA;2020-05-18;0;8581;0;312
Nordeste;BA;2020-05-19;0;11013;0;326
Nordeste;BA;2020-05-20;0;11197;0;362
Nordeste;BA;2020-05-21;0;11941;0;376
Nordeste;BA;2020-05-22;0;12557;0;399
Nordeste;BA;2020-05-23;0;13000;0;413
Nordeste;BA;2020-05-24;0;13899;0;460
Nordeste;BA;2020-05-25;0;14204;0;477
Nordeste;BA;2020-05-26;0;14566;0;495
Nordeste;BA;2020-05-27;0;15070;0;531
Nordeste;BA;2020-05-28;0;15963;0;570
Nordeste;BA;2020-05-29;0;16917;0;609
Nordeste;BA;2020-05-30;0;17626;0;638
Nordeste;BA;2020-05-31;0;18392;0;667
Nordeste;BA;2020-06-01;0;18898;0;701
Nordeste;BA;2020-06-02;0;21430;0;736
Nordeste;BA;2020-06-03;0;22451;0;762
Nordeste;BA;2020-06-04;0;23463;0;790
Nordeste;CE;2020-03-28;0;314;0;4
Nordeste;CE;2020-03-29;0;348;0;5
Nordeste;CE;2020-03-30;0;372;0;5
Nordeste;CE;2020-03-31;0;390;0;7
Nordeste;CE;2020-04-01;0;444;0;8
Nordeste;CE;2020-04-02;0;550;0;20
Nordeste;CE;2020-04-03;0;627;0;22
Nordeste;CE;2020-04-04;0;730;0;22
Nordeste;CE;2020-04-05;0;823;0;26
Nordeste;CE;2020-04-06;0;1013;0;29
Nordeste;CE;2020-04-07;0;1051;0;31
Nordeste;CE;2020-04-08;0;1291;0;43
Nordeste;CE;2020-04-09;0;1425;0;55
Nordeste;CE;2020-04-10;0;1478;0;58
Nordeste;CE;2020-04-11;0;1582;0;67
Nordeste;CE;2020-04-12;0;1676;0;74
Nordeste;CE;2020-04-13;0;1800;0;91
Nordeste;CE;2020-04-14;0;2005;0;107
Nordeste;CE;2020-04-15;0;2157;0;116
Nordeste;CE;2020-04-16;0;2386;0;124
Nordeste;CE;2020-04-17;0;2684;0;149
Nordeste;CE;2020-04-18;0;3034;0;176
Nordeste;CE;2020-04-19;0;3252;0;186
Nordeste;CE;2020-04-20;0;3482;0;198
Nordeste;CE;2020-04-21;0;3716;0;215
Nordeste;CE;2020-04-22;0;3910;0;233
Nordeste;CE;2020-04-23;0;4598;0;266
Nordeste;CE;2020-04-24;0;4800;0;284
Nordeste;CE;2020-04-25;0;5421;0;310
Nordeste;CE;2020-04-26;0;5833;0;327
Nordeste;CE;2020-04-27;0;6726;0;390
Nordeste;CE;2020-04-28;0;6918;0;403
Nordeste;CE;2020-04-29;0;7267;0;441
Nordeste;CE;2020-04-30;0;7606;0;482
Nordeste;CE;2020-05-01;0;7879;0;505
Nordeste;CE;2020-05-02;0;8231;0;614
Nordeste;CE;2020-05-03;0;8370;0;663
Nordeste;CE;2020-05-04;0;11040;0;712
Nordeste;CE;2020-05-05;0;11470;0;795
Nordeste;CE;2020-05-06;0;12304;0;848
Nordeste;CE;2020-05-07;0;13888;0;903
Nordeste;CE;2020-05-08;0;14956;0;966
Nordeste;CE;2020-05-09;0;15879;0;1062
Nordeste;CE;2020-05-10;0;16692;0;1114
Nordeste;CE;2020-05-11;0;17599;0;1189
Nordeste;CE;2020-05-12;0;18412;0;1280
Nordeste;CE;2020-05-13;0;19156;0;1389
Nordeste;CE;2020-05-14;0;21077;0;1413
Nordeste;CE;2020-05-15;0;22490;0;1476
Nordeste;CE;2020-05-16;0;23795;0;1614
Nordeste;CE;2020-05-17;0;24255;0;1641
Nordeste;CE;2020-05-18;0;26363;0;1748
Nordeste;CE;2020-05-19;0;28112;0;1856
Nordeste;CE;2020-05-20;0;30560;0;1900
Nordeste;CE;2020-05-21;0;31413;0;2161
Nordeste;CE;2020-05-22;0;34573;0;2251
Nordeste;CE;2020-05-23;0;35122;0;2308
Nordeste;CE;2020-05-24;0;35595;0;2324
Nordeste;CE;2020-05-25;0;36185;0;2493
Nordeste;CE;2020-05-26;0;37021;0;2603
Nordeste;CE;2020-05-27;0;37275;0;2671
Nordeste;CE;2020-05-28;0;37821;0;2733
Nordeste;CE;2020-05-29;0;38395;0;2859
Nordeste;CE;2020-05-30;0;46506;0;2956
Nordeste;CE;2020-05-31;0;48489;0;3010
Nordeste;CE;2020-06-01;0;50504;0;3188
Nordeste;CE;2020-06-02;0;53073;0;3421
Nordeste;CE;2020-06-03;0;56056;0;3605
Nordeste;CE;2020-06-04;0;59795;0;3813
Nordeste;MA;2020-04-11;0;344;0;21
Nordeste;MA;2020-04-12;0;398;0;24
Nordeste;MA;2020-04-13;0;445;0;27
Nordeste;MA;2020-04-14;0;478;0;32
Nordeste;MA;2020-04-15;0;630;0;34
Nordeste;MA;2020-04-16;0;695;0;37
Nordeste;MA;2020-04-17;0;797;0;40
Nordeste;MA;2020-04-18;0;1040;0;44
Nordeste;MA;2020-04-19;0;1205;0;48
Nordeste;MA;2020-04-20;0;1320;0;54
Nordeste;MA;2020-04-21;0;1396;0;60
Nordeste;MA;2020-04-22;0;1604;0;66
Nordeste;MA;2020-04-23;0;1757;0;76
Nordeste;MA;2020-04-24;0;1951;0;88
Nordeste;MA;2020-04-25;0;2105;0;100
Nordeste;MA;2020-04-26;0;2223;0;112
Nordeste;MA;2020-04-27;0;2410;0;125
Nordeste;MA;2020-04-28;0;2528;0;145
Nordeste;MA;2020-04-29;0;2804;0;166
Nordeste;MA;2020-04-30;0;3190;0;184
Nordeste;MA;2020-05-01;0;3506;0;204
Nordeste;MA;2020-05-02;0;3805;0;224
Nordeste;MA;2020-05-03;0;4040;0;237
Nordeste;MA;2020-05-04;0;4227;0;249
Nordeste;MA;2020-05-05;0;4530;0;271
Nordeste;MA;2020-05-06;0;5028;0;291
Nordeste;MA;2020-05-07;0;5389;0;305
Nordeste;MA;2020-05-08;0;5909;0;330
Nordeste;MA;2020-05-09;0;6765;0;355
Nordeste;MA;2020-05-10;0;7599;0;379
Nordeste;MA;2020-05-11;0;8144;0;399
Nordeste;MA;2020-05-12;0;8526;0;423
Nordeste;MA;2020-05-13;0;9112;0;444
Nordeste;MA;2020-05-14;0;9801;0;470
Nordeste;MA;2020-05-15;0;10739;0;496
Nordeste;MA;2020-05-16;0;11592;0;524
Nordeste;MA;2020-05-17;0;12492;0;549
Nordeste;MA;2020-05-18;0;13238;0;576
Nordeste;MA;2020-05-19;0;14198;0;604
Nordeste;MA;2020-05-20;0;15114;0;634
Nordeste;MA;2020-05-21;0;16058;0;663
Nordeste;MA;2020-05-22;0;17212;0;693
Nordeste;MA;2020-05-23;0;18767;0;722
Nordeste;MA;2020-05-24;0;21191;0;754
Nordeste;MA;2020-05-25;0;22786;0;784
Nordeste;MA;2020-05-26;0;24278;0;817
Nordeste;MA;2020-05-27;0;26145;0;853
Nordeste;MA;2020-05-28;0;27979;0;887
Nordeste;MA;2020-05-29;0;30482;0;911
Nordeste;MA;2020-05-30;0;32620;0;932
Nordeste;MA;2020-05-31;0;34639;0;955
Nordeste;MA;2020-06-01;0;35297;0;976
Nordeste;MA;2020-06-02;0;36625;0;997
Nordeste;MA;2020-06-03;0;38174;0;1028
Nordeste;MA;2020-06-04;0;40629;0;1062
Nordeste;PB;2020-04-22;0;301;0;39
Nordeste;PB;2020-04-23;0;345;0;40
Nordeste;PB;2020-04-24;0;386;0;44
Nordeste;PB;2020-04-25;0;447;0;46
Nordeste;PB;2020-04-26;0;499;0;49
Nordeste;PB;2020-04-27;0;543;0;50
Nordeste;PB;2020-04-28;0;633;0;53
Nordeste;PB;2020-04-29;0;699;0;58
Nordeste;PB;2020-04-30;0;814;0;62
Nordeste;PB;2020-05-01;0;926;0;67
Nordeste;PB;2020-05-02;0;1034;0;74
Nordeste;PB;2020-05-03;0;1169;0;76
Nordeste;PB;2020-05-04;0;1219;0;79
Nordeste;PB;2020-05-05;0;1361;0;85
Nordeste;PB;2020-05-06;0;1493;0;92
Nordeste;PB;2020-05-07;0;1657;0;101
Nordeste;PB;2020-05-08;0;2031;0;114
Nordeste;PB;2020-05-09;0;2156;0;124
Nordeste;PB;2020-05-10;0;2341;0;135
Nordeste;PB;2020-05-11;0;2525;0;139
Nordeste;PB;2020-05-12;0;2777;0;154
Nordeste;PB;2020-05-13;0;3045;0;157
Nordeste;PB;2020-05-14;0;3361;0;160
Nordeste;PB;2020-05-15;0;3739;0;170
Nordeste;PB;2020-05-16;0;4063;0;183
Nordeste;PB;2020-05-17;0;4347;0;194
Nordeste;PB;2020-05-18;0;4786;0;207
Nordeste;PB;2020-05-19;0;5300;0;219
Nordeste;PB;2020-05-20;0;5838;0;230
Nordeste;PB;2020-05-21;0;6238;0;245
Nordeste;PB;2020-05-22;0;6882;0;248
Nordeste;PB;2020-05-23;0;7508;0;258
Nordeste;PB;2020-05-24;0;7823;0;272
Nordeste;PB;2020-05-25;0;8016;0;279
Nordeste;PB;2020-05-26;0;8919;0;286
Nordeste;PB;2020-05-27;0;10209;0;298
Nordeste;PB;2020-05-28;0;11132;0;318
Nordeste;PB;2020-05-29;0;12011;0;327
Nordeste;PB;2020-05-30;0;12862;0;347
Nordeste;PB;2020-05-31;0;13162;0;360
Nordeste;PB;2020-06-01;0;13695;0;370
Nordeste;PB;2020-06-02;0;14859;0;379
Nordeste;PB;2020-06-03;0;16018;0;414
Nordeste;PB;2020-06-04;0;17579;0;438
Nordeste;PE;2020-04-07;0;352;0;34
Nordeste;PE;2020-04-08;0;401;0;46
Nordeste;PE;2020-04-09;0;555;0;56
Nordeste;PE;2020-04-10;0;684;0;65
Nordeste;PE;2020-04-11;0;816;0;72
Nordeste;PE;2020-04-12;0;960;0;85
Nordeste;PE;2020-04-13;0;1154;0;102
Nordeste;PE;2020-04-14;0;1284;0;115
Nordeste;PE;2020-04-15;0;1484;0;143
Nordeste;PE;2020-04-16;0;1683;0;160
Nordeste;PE;2020-04-17;0;2006;0;186
Nordeste;PE;2020-04-18;0;2193;0;205
Nordeste;PE;2020-04-19;0;2459;0;216
Nordeste;PE;2020-04-20;0;2690;0;234
Nordeste;PE;2020-04-21;0;2908;0;260
Nordeste;PE;2020-04-22;0;3298;0;282
Nordeste;PE;2020-04-23;0;3519;0;312
Nordeste;PE;2020-04-24;0;3999;0;352
Nordeste;PE;2020-04-25;0;4507;0;381
Nordeste;PE;2020-04-26;0;4898;0;415
Nordeste;PE;2020-04-27;0;5358;0;450
Nordeste;PE;2020-04-28;0;5724;0;508
Nordeste;PE;2020-04-29;0;6194;0;538
Nordeste;PE;2020-04-30;0;6876;0;565
Nordeste;PE;2020-05-01;0;7334;0;603
Nordeste;PE;2020-05-02;0;8145;0;628
Nordeste;PE;2020-05-03;0;8643;0;652
Nordeste;PE;2020-05-04;0;8863;0;691
Nordeste;PE;2020-05-05;0;9325;0;749
Nordeste;PE;2020-05-06;0;9881;0;803
Nordeste;PE;2020-05-07;0;10824;0;845
Nordeste;PE;2020-05-08;0;11587;0;927
Nordeste;PE;2020-05-09;0;12470;0;972
Nordeste;PE;2020-05-10;0;13275;0;1047
Nordeste;PE;2020-05-11;0;13768;0;1087
Nordeste;PE;2020-05-12;0;14309;0;1157
Nordeste;PE;2020-05-13;0;14901;0;1224
Nordeste;PE;2020-05-14;0;15588;0;1298
Nordeste;PE;2020-05-15;0;16209;0;1381
Nordeste;PE;2020-05-16;0;18488;0;1461
Nordeste;PE;2020-05-17;0;19452;0;1516
Nordeste;PE;2020-05-18;0;20094;0;1640
Nordeste;PE;2020-05-19;0;21242;0;1741
Nordeste;PE;2020-05-20;0;22560;0;1834
Nordeste;PE;2020-05-21;0;23911;0;1925
Nordeste;PE;2020-05-22;0;25760;0;2057
Nordeste;PE;2020-05-23;0;26786;0;2144
Nordeste;PE;2020-05-24;0;27759;0;2200
Nordeste;PE;2020-05-25;0;28366;0;2248
Nordeste;PE;2020-05-26;0;28854;0;2328
Nordeste;PE;2020-05-27;0;29919;0;2468
Nordeste;PE;2020-05-28;0;30713;0;2566
Nordeste;PE;2020-05-29;0;32255;0;2669
Nordeste;PE;2020-05-30;0;33427;0;2740
Nordeste;PE;2020-05-31;0;34450;0;2807
Nordeste;PE;2020-06-01;0;34900;0;2875
Nordeste;PE;2020-06-02;0;35508;0;2933
Nordeste;PE;2020-06-03;0;36463;0;3012
Nordeste;PE;2020-06-04;0;37507;0;3134
Nordeste;PI;2020-04-26;0;331;0;18
Nordeste;PI;2020-04-27;0;364;0;20
Nordeste;PI;2020-04-28;0;408;0;21
Nordeste;PI;2020-04-29;0;454;0;24
Nordeste;PI;2020-04-30;0;513;0;24
Nordeste;PI;2020-05-01;0;600;0;24
Nordeste;PI;2020-05-02;0;665;0;26
Nordeste;PI;2020-05-03;0;742;0;28
Nordeste;PI;2020-05-04;0;784;0;28
Nordeste;PI;2020-05-05;0;875;0;29
Nordeste;PI;2020-05-06;0;949;0;30
Nordeste;PI;2020-05-07;0;1051;0;35
Nordeste;PI;2020-05-08;0;1131;0;37
Nordeste;PI;2020-05-09;0;1233;0;38
Nordeste;PI;2020-05-10;0;1278;0;42
Nordeste;PI;2020-05-11;0;1332;0;45
Nordeste;PI;2020-05-12;0;1443;0;49
Nordeste;PI;2020-05-13;0;1612;0;57
Nordeste;PI;2020-05-14;0;1784;0;60
Nordeste;PI;2020-05-15;0;1905;0;60
Nordeste;PI;2020-05-16;0;2085;0;65
Nordeste;PI;2020-05-17;0;2252;0;72
Nordeste;PI;2020-05-18;0;2287;0;80
Nordeste;PI;2020-05-19;0;2440;0;85
