"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
176,2020-06-24,44326,54424,64522,54022
177,2020-06-25,45577,55960,66343,55136
178,2020-06-26,46863,57540,68217,55804
179,2020-06-27,48187,59165,70143,57089
180,2020-06-28,49547,60835,72123,58107
181,2020-06-29,50946,62553,74160,58476
182,2020-06-30,52385,64319,76253,58858
183,2020-07-01,53864,66135,78406,59705
184,2020-07-02,55385,68003,80621,61119
185,2020-07-03,56949,69923,82897,62362
186,2020-07-04,58557,71897,85237,63457
187,2020-07-05,60210,73927,87644,NA
188,2020-07-06,61910,76014,90118,NA
189,2020-07-07,63657,78160,92663,NA
190,2020-07-08,65455,80367,95279,NA
191,2020-07-09,67303,82636,97969,NA
192,2020-07-10,69204,84970,100736,NA
193,2020-07-11,71158,87369,103580,NA
194,2020-07-12,73167,89836,106505,NA
195,2020-07-13,75232,92372,109512,NA
196,2020-07-14,77356,94980,112604,NA
