"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
127,2020-05-06,11064,12024,12984,12304
128,2020-05-07,11943,12979,14015,13888
129,2020-05-08,12891,14009,15127,14956
130,2020-05-09,13914,15121,16328,15879
131,2020-05-10,15019,16322,17625,16692
132,2020-05-11,16212,17618,19024,17599
133,2020-05-12,17498,19016,20534,18412
134,2020-05-13,18888,20526,22164,19156
135,2020-05-14,20387,22156,23925,NA
136,2020-05-15,22006,23915,25824,NA
137,2020-05-16,23754,25814,27874,NA
138,2020-05-17,25639,27863,30087,NA
139,2020-05-18,27674,30075,32476,NA
140,2020-05-19,29872,32463,35054,NA
141,2020-05-20,32243,35040,37837,NA
