"dia_ano","dias","otimista","casos_estimados","pessimista","x"
108,2020-04-17,812,966,1120,991
109,2020-04-18,877,1043,1209,1015
110,2020-04-19,943,1122,1301,1037
111,2020-04-20,1012,1203,1394,1093
112,2020-04-21,1081,1285,1489,1134
113,2020-04-22,1149,1367,1585,1345
114,2020-04-23,1219,1450,1681,1512
115,2020-04-24,1287,1531,1775,1667
116,2020-04-25,1355,1612,1869,NA
117,2020-04-26,1421,1690,1959,NA
118,2020-04-27,1485,1766,2047,NA
119,2020-04-28,1546,1839,2132,NA
120,2020-04-29,1605,1909,2213,NA
121,2020-04-30,1662,1976,2290,NA
122,2020-05-01,1715,2039,2363,NA
