"dia_ano","dias","otimista","casos_estimados","pessimista","x"
106,2020-04-15,187,241,295,265
107,2020-04-16,210,271,332,300
108,2020-04-17,236,304,372,341
109,2020-04-18,264,341,418,387
110,2020-04-19,296,382,468,402
111,2020-04-20,333,429,525,422
112,2020-04-21,374,482,590,461
113,2020-04-22,420,541,662,490
114,2020-04-23,471,607,743,NA
115,2020-04-24,528,681,834,NA
116,2020-04-25,593,764,935,NA
117,2020-04-26,665,858,1051,NA
118,2020-04-27,747,963,1179,NA
119,2020-04-28,838,1080,1322,NA
120,2020-04-29,941,1213,1485,NA
