"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-01,48040,50505,49272,52935,45609,50676
2020-07-02,50273,52386,51330,55146,47514,52281
2020-07-03,52610,54275,53442,57415,49469,53996
2020-07-04,55055,56169,55612,59746,51478,55760
2020-07-05,57615,58063,57839,62138,53540,57854
2020-07-06,60293,59954,60124,64593,55655,60383
2020-07-07,63096,61837,62466,67109,57823,62694
2020-07-08,66029,63708,64868,69690,60046,64314
2020-07-09,69098,65562,67330,72335,62325,65677
2020-07-10,72310,67397,69854,75047,64661,67297
2020-07-11,75672,69208,72440,77825,67055,68406
2020-07-12,79189,70991,75090,80672,69508,NA
2020-07-13,82870,72743,77806,83590,72022,NA
2020-07-14,86723,74462,80592,86583,74601,NA
2020-07-15,90754,76144,83449,89652,77246,NA
2020-07-16,94973,77787,86380,92801,79959,NA
2020-07-17,99388,79389,89388,96033,82743,NA
2020-07-18,104008,80948,92478,99352,85604,NA
2020-07-19,108843,82461,95652,102762,88542,NA
2020-07-20,113902,83929,98916,106269,91563,NA
2020-07-21,119197,85349,102273,109875,94671,NA
