"dia_ano","dias","otimista","casos_estimados","pessimista","x"
104,2020-04-13,70,78,86,71
105,2020-04-14,82,92,102,90
106,2020-04-15,97,108,119,106
107,2020-04-16,112,125,138,124
108,2020-04-17,127,142,157,145
109,2020-04-18,142,159,176,161
110,2020-04-19,157,176,195,182
111,2020-04-20,171,191,211,185
112,2020-04-21,183,205,227,NA
113,2020-04-22,195,218,241,NA
114,2020-04-23,205,229,253,NA
115,2020-04-24,213,238,263,NA
116,2020-04-25,220,246,272,NA
117,2020-04-26,226,253,280,NA
118,2020-04-27,231,258,285,NA
