"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
174,2020-06-22,103,137,171,141
175,2020-06-23,107,142,177,143
176,2020-06-24,112,148,184,147
177,2020-06-25,116,154,192,155
178,2020-06-26,121,161,201,160
179,2020-06-27,126,167,208,160
180,2020-06-28,131,174,217,165
181,2020-06-29,137,181,225,173
182,2020-06-30,143,189,235,166
183,2020-07-01,149,197,245,176
184,2020-07-02,155,205,255,175
185,2020-07-03,161,213,265,NA
186,2020-07-04,167,222,277,NA
187,2020-07-05,174,231,288,NA
188,2020-07-06,182,241,300,NA
189,2020-07-07,189,251,313,NA
190,2020-07-08,197,261,325,NA
191,2020-07-09,205,272,339,NA
192,2020-07-10,213,283,353,NA
193,2020-07-11,223,295,367,NA
194,2020-07-12,232,307,382,NA
