"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,52147,82301,67224,80161,54287,80261
2020-03-03,52500,82436,67468,80452,54484,80380
2020-03-04,52855,82545,67700,80729,54671,80497
2020-03-05,53213,82634,67924,80996,54852,80667
2020-03-06,53574,82706,68140,81253,55027,80768
2020-03-07,53937,82765,68351,81505,55197,80814
2020-03-08,54302,82812,68557,81750,55364,80859
2020-03-09,54670,82850,68760,81993,55527,80879
2020-03-10,55040,82881,68960,82231,55689,80908
2020-03-11,55413,82906,69160,82470,55850,80932
2020-03-12,55788,82926,69357,82704,56010,80954
2020-03-13,56166,82943,69554,82939,56169,80973
2020-03-14,56546,82956,69751,83174,56328,80995
2020-03-15,56929,82967,69948,83409,56487,81020
2020-03-16,57315,82975,70145,83644,56646,81063
2020-03-17,57703,82982,70342,83879,56805,81086
2020-03-18,58094,82988,70541,84116,56966,81130
2020-03-19,58487,82992,70740,84354,57126,81229
2020-03-20,58883,82996,70940,84592,57288,81281
2020-03-21,59282,82999,71140,84831,57449,81346
2020-03-22,59683,83002,71342,85071,57613,81484
2020-03-23,60088,83004,71546,85315,57777,81553
2020-03-24,60495,83005,71750,85558,57942,81631
2020-03-25,60904,83006,71955,85802,58108,81733
2020-03-26,61317,83007,72162,86049,58275,81827
2020-03-27,61732,83008,72370,86297,58443,81946
2020-03-28,62150,83009,72580,86548,58612,82059
2020-03-29,62571,83010,72790,86798,58782,82157
2020-03-30,62995,83010,73002,87051,58953,82241
2020-03-31,63421,83010,73216,87306,59126,82295
2020-04-01,63851,83011,73431,87562,59300,82395
2020-04-02,64283,83011,73647,87820,59474,82465
2020-04-03,64719,83011,73865,88080,59650,82527
2020-04-04,65157,83011,74084,88341,59827,82575
2020-04-05,65598,83011,74304,88603,60005,82642
2020-04-06,66042,83011,74526,88868,60184,82698
2020-04-07,66490,83011,74750,89135,60365,82784
2020-04-08,66940,83012,74976,89405,60547,82870
2020-04-09,67393,83012,75202,89674,60730,82925
2020-04-10,67850,83012,75431,89947,60915,83004
2020-04-11,68309,83012,75660,90220,61100,83097
2020-04-12,68772,83012,75892,90497,61287,83209
2020-04-13,69238,83012,76125,90775,61475,83303
2020-04-14,69707,83012,76360,91055,61665,83352
2020-04-15,70179,83012,76596,91337,61855,83402
2020-04-16,70654,83012,76833,91619,62047,83754
2020-04-17,71132,83012,77072,91904,62240,83785
2020-04-18,71614,83012,77313,92192,62434,83803
2020-04-19,72099,83012,77556,92481,62631,83817
2020-04-20,72587,83012,77800,92772,62828,83849
2020-04-21,73079,83012,78046,93066,63026,83864
2020-04-22,73574,83012,78293,93360,63226,83876
