"dia_ano","dias","otimista","casos_estimados","pessimista","x"
156,2020-06-04,6010,6174,6338,6327
157,2020-06-05,6187,6356,6525,6473
158,2020-06-06,6360,6533,6706,6639
159,2020-06-07,6526,6704,6882,6707
160,2020-06-08,6687,6869,7051,6781
161,2020-06-09,6842,7029,7216,6928
162,2020-06-10,6991,7182,7373,7138
163,2020-06-11,7134,7328,7522,7363
164,2020-06-12,7270,7468,7666,NA
165,2020-06-13,7400,7602,7804,NA
166,2020-06-14,7523,7728,7933,NA
167,2020-06-15,7641,7849,8057,NA
168,2020-06-16,7752,7963,8174,NA
169,2020-06-17,7856,8070,8284,NA
170,2020-06-18,7955,8172,8389,NA
