"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
190,2020-07-08,11112,13456,15800,13440
191,2020-07-09,11494,13919,16344,13845
192,2020-07-10,11890,14398,16906,14509
193,2020-07-11,12300,14894,17488,14939
194,2020-07-12,12722,15406,18090,15132
195,2020-07-13,13160,15936,18712,15307
196,2020-07-14,13613,16484,19355,15723
197,2020-07-15,14081,17051,20021,16031
198,2020-07-16,14566,17638,20710,16672
199,2020-07-17,15067,18245,21423,16954
200,2020-07-18,15585,18872,22159,17209
201,2020-07-19,16121,19522,22923,NA
202,2020-07-20,16676,20193,23710,NA
203,2020-07-21,17250,20888,24526,NA
204,2020-07-22,17843,21607,25371,NA
205,2020-07-23,18457,22350,26243,NA
206,2020-07-24,19092,23119,27146,NA
207,2020-07-25,19748,23914,28080,NA
208,2020-07-26,20428,24737,29046,NA
209,2020-07-27,21131,25588,30045,NA
210,2020-07-28,21858,26468,31078,NA
