location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Libya;2020-05-24;total_cases;42;2020-04-14;35;2020-05-24;75;2.14
Liechtenstein;2020-05-24;total_cases;65;2020-03-23;46;2020-05-24;83;1.8
Lithuania;2020-05-24;total_cases;50;2020-04-07;880;2020-05-24;1623;1.84
Luxembourg;2020-05-24;total_cases;57;2020-03-31;2178;2020-05-24;3992;1.83
Macedonia;2020-05-24;total_cases;41;2020-04-16;1081;2020-05-24;1978;1.83
Madagascar;2020-05-24;total_cases;11;2020-05-16;283;2020-05-24;527;1.86
Malawi;2020-05-24;total_cases;19;2020-05-08;43;2020-05-24;83;1.93
Malaysia;2020-05-24;total_cases;50;2020-04-07;3963;2020-05-24;7245;1.83
Maldives;2020-05-24;total_cases;18;2020-05-08;644;2020-05-24;1371;2.13
Mali;2020-05-24;total_cases;24;2020-05-03;563;2020-05-24;1030;1.83
Malta;2020-05-24;total_cases;49;2020-04-08;307;2020-05-24;610;1.99
Mauritania;2020-05-24;total_cases;7;2020-05-20;131;2020-05-24;237;1.81
Mauritius;2020-05-24;total_cases;55;2020-04-02;169;2020-05-24;334;1.98
Mexico;2020-05-24;total_cases;16;2020-05-11;36327;2020-05-24;68620;1.89
Moldova;2020-05-24;total_cases;27;2020-04-30;3897;2020-05-24;7093;1.82
Monaco;2020-05-24;total_cases;57;2020-03-31;52;2020-05-24;98;1.88
Montenegro;2020-05-24;total_cases;54;2020-04-03;174;2020-05-24;324;1.86
Montserrat;2020-05-24;total_cases;50;2020-04-07;6;2020-05-24;11;1.83
Morocco;2020-05-24;total_cases;30;2020-04-27;4120;2020-05-24;7433;1.8
Mozambique;2020-05-24;total_cases;14;2020-05-13;107;2020-05-24;194;1.81
Myanmar;2020-05-24;total_cases;38;2020-04-19;111;2020-05-24;201;1.81
Namibia;2020-05-24;total_cases;57;2020-03-31;11;2020-05-24;21;1.91
Nepal;2020-05-24;total_cases;10;2020-05-17;304;2020-05-24;603;1.98
Netherlands;2020-05-24;total_cases;46;2020-04-11;24413;2020-05-24;45236;1.85
New.Caledonia;2020-05-24;total_cases;63;2020-03-24;9;2020-05-24;18;2
New.Zealand;2020-05-24;total_cases;58;2020-03-29;552;2020-05-24;1154;2.09
Niger;2020-05-24;total_cases;46;2020-04-11;491;2020-05-24;945;1.92
Nigeria;2020-05-24;total_cases;18;2020-05-09;4151;2020-05-24;7839;1.89
Northern.Mariana.Islands;2020-05-24;total_cases;43;2020-04-13;11;2020-05-24;22;2
Norway;2020-05-24;total_cases;57;2020-03-31;4447;2020-05-24;8309;1.87
Oman;2020-05-24;total_cases;14;2020-05-13;4019;2020-05-24;7770;1.93
Pakistan;2020-05-24;total_cases;17;2020-05-10;30941;2020-05-24;56349;1.82
Palestine;2020-05-24;total_cases;36;2020-04-21;329;2020-05-24;602;1.83
Panama;2020-05-24;total_cases;30;2020-04-27;6021;2020-05-24;10926;1.81
Paraguay;2020-05-24;total_cases;20;2020-05-07;462;2020-05-24;862;1.87
Peru;2020-05-24;total_cases;18;2020-05-09;65015;2020-05-24;119959;1.85
Philippines;2020-05-24;total_cases;30;2020-04-27;7777;2020-05-24;14035;1.8
Poland;2020-05-24;total_cases;31;2020-04-26;11617;2020-05-24;21326;1.84
Portugal;2020-05-24;total_cases;44;2020-04-13;16934;2020-05-24;30623;1.81
Puerto.Rico;2020-05-24;total_cases;25;2020-05-02;1757;2020-05-24;3189;1.82
Qatar;2020-05-24;total_cases;16;2020-05-11;23623;2020-05-24;43714;1.85
Romania;2020-05-24;total_cases;35;2020-04-22;9710;2020-05-24;18070;1.86
Russia;2020-05-24;total_cases;19;2020-05-08;187859;2020-05-24;344481;1.83
Rwanda;2020-05-24;total_cases;33;2020-04-24;176;2020-05-24;327;1.86
Saint.Kitts.and.Nevis;2020-05-24;total_cases;55;2020-04-02;8;2020-05-24;15;1.88
Saint.Lucia;2020-05-24;total_cases;57;2020-03-30;9;2020-05-24;18;2
San.Marino;2020-05-24;total_cases;44;2020-04-13;356;2020-05-24;665;1.87
Saudi.Arabia;2020-05-24;total_cases;17;2020-05-10;39048;2020-05-24;72560;1.86
Senegal;2020-05-24;total_cases;18;2020-05-09;1634;2020-05-24;3047;1.86
Serbia;2020-05-24;total_cases;39;2020-04-18;5994;2020-05-24;11159;1.86
Seychelles;2020-05-24;total_cases;69;2020-03-19;6;2020-05-24;11;1.83
Sierra.Leone;2020-05-24;total_cases;14;2020-05-13;387;2020-05-24;707;1.83
Singapore;2020-05-24;total_cases;25;2020-05-02;17548;2020-05-24;31616;1.8
Sint.Maarten.(Dutch.part);2020-05-24;total_cases;49;2020-04-08;40;2020-05-24;78;1.95
Slovakia;2020-05-24;total_cases;43;2020-04-14;835;2020-05-24;1509;1.81
Slovenia;2020-05-24;total_cases;57;2020-03-31;814;2020-05-24;1509;1.85
Somalia;2020-05-24;total_cases;21;2020-05-06;873;2020-05-24;1594;1.83
South.Africa;2020-05-24;total_cases;14;2020-05-13;12074;2020-05-24;22583;1.87
South.Korea;2020-05-24;total_cases;84;2020-03-04;5766;2020-05-24;11206;1.94
South.Sudan;2020-05-24;total_cases;7;2020-05-20;285;2020-05-24;563;1.98
Spain;2020-05-24;total_cases;54;2020-04-02;126535;2020-05-23;235772;1.86
Sri.Lanka;2020-05-24;total_cases;29;2020-04-28;619;2020-05-24;1141;1.84
Sudan;2020-05-24;total_cases;11;2020-05-16;1964;2020-05-24;3634;1.85
Suriname;2020-05-24;total_cases;65;2020-03-23;6;2020-05-24;11;1.83
Swaziland;2020-05-24;total_cases;20;2020-05-06;123;2020-05-24;250;2.03
Sweden;2020-05-24;total_cases;32;2020-04-25;18177;2020-05-24;33459;1.84
Switzerland;2020-05-24;total_cases;57;2020-03-31;16108;2020-05-24;30653;1.9
Syria;2020-05-24;total_cases;15;2020-05-12;47;2020-05-24;86;1.83
Taiwan;2020-05-24;total_cases;63;2020-03-25;235;2020-05-24;441;1.88
Tajikistan;2020-05-24;total_cases;10;2020-05-16;1322;2020-05-24;2738;2.07
Tanzania;2020-05-24;total_cases;35;2020-04-21;254;2020-05-24;509;2
Thailand;2020-05-24;total_cases;57;2020-03-31;1651;2020-05-24;3042;1.84
Togo;2020-05-24;total_cases;15;2020-05-12;199;2020-05-24;381;1.91
Trinidad.and.Tobago;2020-05-24;total_cases;63;2020-03-25;60;2020-05-24;116;1.93
Tunisia;2020-05-24;total_cases;51;2020-04-06;574;2020-05-24;1051;1.83
Turkey;2020-05-24;total_cases;38;2020-04-19;86306;2020-05-24;156827;1.82
Uganda;2020-05-24;total_cases;13;2020-05-14;160;2020-05-24;312;1.95
Ukraine;2020-05-24;total_cases;25;2020-05-02;11411;2020-05-24;20986;1.84
United.Arab.Emirates;2020-05-24;total_cases;20;2020-05-07;16240;2020-05-24;29485;1.82
United.Kingdom;2020-05-24;total_cases;33;2020-04-24;143464;2020-05-24;259559;1.81
United.States;2020-05-24;total_cases;33;2020-04-24;890524;2020-05-24;1643238;1.85
United.States.Virgin.Islands;2020-05-24;total_cases;54;2020-04-02;33;2020-05-24;69;2.09
Uruguay;2020-05-24;total_cases;49;2020-04-08;426;2020-05-24;769;1.81
Uzbekistan;2020-05-24;total_cases;35;2020-04-22;1716;2020-05-24;3164;1.84
Vatican;2020-05-24;total_cases;54;2020-04-02;6;2020-05-24;12;2
Venezuela;2020-05-24;total_cases;9;2020-05-18;618;2020-05-24;1121;1.81
Vietnam;2020-05-24;total_cases;61;2020-03-27;171;2020-05-24;325;1.9
World;2020-05-24;total_cases;30;2020-04-27;2983864;2020-05-24;5371700;1.8
Yemen;2020-05-24;total_cases;11;2020-05-15;106;2020-05-24;222;2.09
Zambia;2020-05-24;total_cases;13;2020-05-13;446;2020-05-24;920;2.06
Zimbabwe;2020-05-24;total_cases;31;2020-04-26;31;2020-05-24;56;1.81
