"dia_ano","dias","otimista","casos_estimados","pessimista","x"
186,2020-07-04,2699,2855,3011,2918
187,2020-07-05,2704,2861,3018,2929
188,2020-07-06,2710,2867,3024,2938
189,2020-07-07,2715,2872,3029,2952
190,2020-07-08,2719,2877,3035,2967
191,2020-07-09,2723,2881,3039,2985
192,2020-07-10,2727,2885,3043,3008
193,2020-07-11,2731,2889,3047,3023
194,2020-07-12,2734,2893,3052,3039
195,2020-07-13,2737,2896,3055,3048
196,2020-07-14,2740,2899,3058,3063
197,2020-07-15,2743,2902,3061,NA
198,2020-07-16,2746,2905,3064,NA
199,2020-07-17,2748,2907,3066,NA
200,2020-07-18,2750,2909,3068,NA
201,2020-07-19,2751,2911,3071,NA
202,2020-07-20,2753,2913,3073,NA
203,2020-07-21,2755,2915,3075,NA
204,2020-07-22,2757,2917,3077,NA
205,2020-07-23,2758,2918,3078,NA
206,2020-07-24,2759,2919,3079,NA
