"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
129,2020-05-08,4675,4885,5095,4818
130,2020-05-09,4994,5219,5444,5174
131,2020-05-10,5331,5571,5811,5558
132,2020-05-11,5686,5942,6198,5808
133,2020-05-12,6060,6333,6606,6204
134,2020-05-13,6454,6744,7034,6547
135,2020-05-14,6866,7175,7484,6955
136,2020-05-15,7298,7626,7954,8128
137,2020-05-16,7749,8098,8447,NA
138,2020-05-17,8219,8589,8959,NA
139,2020-05-18,8709,9101,9493,NA
140,2020-05-19,9217,9632,10047,NA
141,2020-05-20,9744,10183,10622,NA
142,2020-05-21,10288,10751,11214,NA
143,2020-05-22,10850,11338,11826,NA
