"dia_ano","dias","otimista","casos_estimados","pessimista","x"
130,2020-05-09,2947,3394,3841,3608
131,2020-05-10,3123,3596,4069,3709
132,2020-05-11,3308,3809,4310,3743
133,2020-05-12,3504,4035,4566,3949
134,2020-05-13,3712,4275,4838,4118
135,2020-05-14,3932,4528,5124,4315
136,2020-05-15,4166,4797,5428,4501
137,2020-05-16,4412,5081,5750,4688
138,2020-05-17,4674,5383,6092,NA
139,2020-05-18,4952,5702,6452,NA
140,2020-05-19,5246,6041,6836,NA
141,2020-05-20,5557,6399,7241,NA
142,2020-05-21,5887,6779,7671,NA
143,2020-05-22,6236,7181,8126,NA
144,2020-05-23,6606,7607,8608,NA
