"dia_ano","dias","otimista","casos_estimados","pessimista","x"
125,2020-05-04,69,83,97,79
126,2020-05-05,74,89,104,85
127,2020-05-06,81,97,113,92
128,2020-05-07,87,105,123,101
129,2020-05-08,94,113,132,114
130,2020-05-09,101,122,143,124
131,2020-05-10,110,132,154,135
132,2020-05-11,119,143,167,139
133,2020-05-12,129,155,181,NA
134,2020-05-13,139,167,195,NA
135,2020-05-14,150,181,212,NA
136,2020-05-15,163,196,229,NA
137,2020-05-16,176,212,248,NA
138,2020-05-17,190,229,268,NA
139,2020-05-18,205,247,289,NA
