"dia_ano","dias","otimista","casos_estimados","pessimista","x"
193,2020-07-11,907,926,945,914
194,2020-07-12,929,949,969,936
195,2020-07-13,951,971,991,960
196,2020-07-14,973,993,1013,992
197,2020-07-15,993,1014,1035,1019
198,2020-07-16,1014,1035,1056,1043
199,2020-07-17,1034,1056,1078,1065
200,2020-07-18,1054,1076,1098,1083
201,2020-07-19,1072,1095,1118,1100
202,2020-07-20,1091,1114,1137,1118
203,2020-07-21,1110,1133,1156,1140
204,2020-07-22,1127,1151,1175,NA
205,2020-07-23,1144,1168,1192,NA
206,2020-07-24,1161,1185,1209,NA
207,2020-07-25,1176,1201,1226,NA
208,2020-07-26,1192,1217,1242,NA
209,2020-07-27,1207,1232,1257,NA
210,2020-07-28,1221,1247,1273,NA
211,2020-07-29,1235,1261,1287,NA
212,2020-07-30,1248,1274,1300,NA
213,2020-07-31,1261,1287,1313,NA
