"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-04,4523,4523,4523,4750,4296,4483
2020-06-05,4782,4782,4782,5022,4542,4831
2020-06-06,5056,5056,5056,5309,4803,5238
2020-06-07,5346,5345,5346,5614,5078,5529
2020-06-08,5653,5651,5652,5935,5369,5768
2020-06-09,5977,5975,5976,6275,5677,6056
2020-06-10,6319,6317,6318,6634,6002,6347
2020-06-11,6682,6679,6680,7015,6345,6594
2020-06-12,7065,7061,7063,7417,6709,NA
2020-06-13,7469,7465,7467,7841,7093,NA
2020-06-14,7898,7892,7895,8290,7500,NA
2020-06-15,8350,8344,8347,8765,7929,NA
2020-06-16,8829,8821,8825,9267,8383,NA
2020-06-17,9335,9325,9330,9797,8863,NA
2020-06-18,9870,9858,9864,10358,9370,NA
