"dia_ano","dias","otimista","casos_estimados","pessimista","x"
190,2020-07-08,3673,5465,7257,5169
191,2020-07-09,3760,5594,7428,5196
192,2020-07-10,3848,5726,7604,5224
193,2020-07-11,3939,5860,7781,5274
194,2020-07-12,4032,5999,7966,5289
195,2020-07-13,4127,6140,8153,5293
196,2020-07-14,4224,6285,8346,5318
197,2020-07-15,4324,6433,8542,5337
198,2020-07-16,4426,6585,8744,5385
199,2020-07-17,4530,6740,8950,5448
200,2020-07-18,4637,6899,9161,5478
201,2020-07-19,4746,7061,9376,NA
202,2020-07-20,4858,7228,9598,NA
203,2020-07-21,4972,7398,9824,NA
204,2020-07-22,5089,7572,10055,NA
205,2020-07-23,5210,7751,10292,NA
206,2020-07-24,5333,7934,10535,NA
207,2020-07-25,5458,8121,10784,NA
208,2020-07-26,5587,8312,11037,NA
209,2020-07-27,5718,8508,11298,NA
210,2020-07-28,5853,8709,11565,NA
