"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-05,16,18,17,21,13,17
2020-04-06,18,20,19,24,14,19
2020-04-07,19,21,20,25,15,23
2020-04-08,21,22,22,28,16,23
2020-04-09,23,23,23,29,17,23
2020-04-10,25,24,24,30,18,23
2020-04-11,27,25,26,33,19,25
2020-04-12,30,26,28,35,21,26
2020-04-13,32,26,29,37,21,NA
2020-04-14,35,27,31,39,23,NA
2020-04-15,39,28,34,43,25,NA
2020-04-16,42,28,35,44,26,NA
2020-04-17,46,29,38,48,28,NA
2020-04-18,50,29,40,50,30,NA
2020-04-19,55,29,42,53,31,NA
