"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
84,2020-03-24,42,52,62,41
85,2020-03-25,49,60,71,55
86,2020-03-26,58,71,84,79
87,2020-03-27,68,83,98,85
88,2020-03-28,79,97,115,101
89,2020-03-29,92,113,134,111
90,2020-03-30,107,132,157,136
91,2020-03-31,126,155,184,151
92,2020-04-01,147,181,215,NA
93,2020-04-02,172,211,250,NA
94,2020-04-03,201,247,293,NA
95,2020-04-04,235,289,343,NA
96,2020-04-05,275,338,401,NA
97,2020-04-06,322,395,468,NA
98,2020-04-07,376,462,548,NA
