"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
172,2020-06-20,39,43,47,43
173,2020-06-21,40,44,48,45
174,2020-06-22,42,46,50,45
175,2020-06-23,43,47,51,47
176,2020-06-24,44,48,52,48
177,2020-06-25,44,49,54,48
178,2020-06-26,45,50,55,50
179,2020-06-27,47,52,57,50
180,2020-06-28,48,53,58,54
181,2020-06-29,49,54,59,58
182,2020-06-30,51,56,61,60
183,2020-07-01,52,57,62,NA
184,2020-07-02,53,58,63,NA
185,2020-07-03,54,60,66,NA
186,2020-07-04,55,61,67,NA
187,2020-07-05,57,63,69,NA
188,2020-07-06,58,64,70,NA
189,2020-07-07,59,65,71,NA
190,2020-07-08,61,67,73,NA
191,2020-07-09,62,68,74,NA
192,2020-07-10,63,70,77,NA
