"dia_ano","dias","otimista","casos_estimados","pessimista","x"
131,2020-05-10,119,125,131,135
132,2020-05-11,128,134,140,139
133,2020-05-12,137,143,149,154
134,2020-05-13,146,153,160,157
135,2020-05-14,156,163,170,160
136,2020-05-15,167,175,183,170
137,2020-05-16,179,187,195,183
138,2020-05-17,191,200,209,194
139,2020-05-18,203,213,223,NA
140,2020-05-19,218,228,238,NA
141,2020-05-20,233,244,255,NA
142,2020-05-21,249,261,273,NA
143,2020-05-22,266,279,292,NA
144,2020-05-23,285,298,311,NA
145,2020-05-24,304,318,332,NA
