"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-30,1458,1492,1475,1714,1236,1466
2020-05-01,1539,1560,1550,1802,1298,1529
2020-05-02,1625,1629,1627,1891,1363,1619
2020-05-03,1715,1699,1707,1984,1430,1666
2020-05-04,1810,1770,1790,2081,1499,1711
2020-05-05,1911,1842,1876,2181,1571,1815
2020-05-06,2018,1915,1966,2285,1647,2050
2020-05-07,2130,1988,2059,2393,1725,2129
2020-05-08,2249,2061,2155,2505,1805,NA
2020-05-09,2374,2135,2254,2620,1888,NA
2020-05-10,2506,2208,2357,2740,1974,NA
2020-05-11,2645,2281,2463,2863,2063,NA
2020-05-12,2793,2353,2573,2991,2155,NA
2020-05-13,2948,2425,2686,3122,2250,NA
2020-05-14,3112,2496,2804,3259,2349,NA
