"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-22,1564,1635,1600,1751,1449,1644
2020-04-23,1702,1769,1736,1900,1572,1789
2020-04-24,1852,1908,1880,2057,1703,1962
2020-04-25,2015,2053,2034,2226,1842,2081
2020-04-26,2193,2204,2198,2405,1991,2209
2020-04-27,2386,2360,2373,2597,2149,2354
2020-04-28,2597,2519,2558,2799,2317,2540
2020-04-29,2826,2682,2754,3013,2495,2646
2020-04-30,3075,2847,2961,3240,2682,NA
2020-05-01,3347,3014,3180,3480,2880,NA
2020-05-02,3642,3181,3412,3733,3091,NA
2020-05-03,3963,3348,3656,4000,3312,NA
2020-05-04,4313,3513,3913,4282,3544,NA
2020-05-05,4693,3676,4184,4578,3790,NA
2020-05-06,5107,3835,4471,4892,4050,NA
