"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,79,90,101,99
176,2020-06-24,84,96,108,112
177,2020-06-25,89,102,115,115
178,2020-06-26,95,108,121,118
179,2020-06-27,101,115,129,118
180,2020-06-28,107,122,137,121
181,2020-06-29,114,130,146,128
182,2020-06-30,121,138,155,134
183,2020-07-01,128,146,164,135
184,2020-07-02,137,156,175,150
185,2020-07-03,144,165,186,153
186,2020-07-04,154,176,198,NA
187,2020-07-05,164,187,210,NA
188,2020-07-06,173,198,223,NA
189,2020-07-07,185,211,237,NA
190,2020-07-08,196,224,252,NA
191,2020-07-09,208,238,268,NA
192,2020-07-10,221,253,285,NA
193,2020-07-11,235,268,301,NA
194,2020-07-12,249,285,321,NA
195,2020-07-13,265,303,341,NA
