"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
166,2020-06-14,61,68,75,63
167,2020-06-15,63,71,79,64
168,2020-06-16,65,73,81,67
169,2020-06-17,67,75,83,74
170,2020-06-18,68,76,84,78
171,2020-06-19,69,77,85,80
172,2020-06-20,69,78,87,80
173,2020-06-21,70,79,88,80
174,2020-06-22,70,79,88,80
175,2020-06-23,70,79,88,80
176,2020-06-24,70,79,88,80
177,2020-06-25,70,79,88,NA
178,2020-06-26,70,79,88,NA
179,2020-06-27,71,80,89,NA
180,2020-06-28,71,80,89,NA
181,2020-06-29,71,80,89,NA
182,2020-06-30,71,80,89,NA
183,2020-07-01,71,80,89,NA
184,2020-07-02,71,80,89,NA
185,2020-07-03,71,80,89,NA
186,2020-07-04,71,80,89,NA
