"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
192,2020-07-10,3,4,5,80
193,2020-07-11,3,4,5,80
194,2020-07-12,3,5,7,80
195,2020-07-13,3,5,7,80
196,2020-07-14,3,5,7,81
197,2020-07-15,3,5,7,82
198,2020-07-16,3,5,7,84
199,2020-07-17,3,5,7,84
200,2020-07-18,4,6,8,85
201,2020-07-19,4,6,8,85
202,2020-07-20,4,6,8,86
203,2020-07-21,4,6,8,NA
204,2020-07-22,4,6,8,NA
205,2020-07-23,4,6,8,NA
206,2020-07-24,5,7,9,NA
207,2020-07-25,5,7,9,NA
208,2020-07-26,5,7,9,NA
209,2020-07-27,5,7,9,NA
210,2020-07-28,6,8,10,NA
211,2020-07-29,6,8,10,NA
212,2020-07-30,6,8,10,NA
