"dia_ano","dias","otimista","casos_estimados","pessimista","x"
182,2020-06-30,572,602,632,587
183,2020-07-01,593,624,655,620
184,2020-07-02,614,646,678,631
185,2020-07-03,635,669,703,643
186,2020-07-04,657,692,727,671
187,2020-07-05,679,715,751,699
188,2020-07-06,701,738,775,726
189,2020-07-07,723,761,799,767
190,2020-07-08,746,785,824,801
191,2020-07-09,767,808,849,823
192,2020-07-10,790,832,874,856
193,2020-07-11,813,856,899,NA
194,2020-07-12,835,879,923,NA
195,2020-07-13,858,903,948,NA
196,2020-07-14,880,926,972,NA
197,2020-07-15,901,949,997,NA
198,2020-07-16,923,972,1021,NA
199,2020-07-17,945,995,1045,NA
200,2020-07-18,966,1017,1068,NA
201,2020-07-19,988,1040,1092,NA
202,2020-07-20,1009,1062,1115,NA
