"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-02,10511,10824,10668,11820,9516,10546
2020-05-03,11245,11501,11373,12601,10145,11139
2020-05-04,12031,12203,12117,13425,10809,11721
2020-05-05,12872,12930,12901,14294,11508,12391
2020-05-06,13772,13680,13726,15208,12244,13295
2020-05-07,14735,14451,14593,16169,13017,14156
2020-05-08,15765,15243,15504,17178,13830,15741
2020-05-09,16867,16052,16460,18237,14683,16929
2020-05-10,18046,16877,17462,19348,15576,NA
2020-05-11,19307,17714,18510,20509,16511,NA
2020-05-12,20656,18563,19610,21728,17492,NA
2020-05-13,22100,19419,20760,23002,18518,NA
2020-05-14,23645,20280,21962,24334,19590,NA
2020-05-15,25298,21142,23220,25727,20713,NA
2020-05-16,27066,22004,24535,27185,21885,NA
