"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-12,38882,39732,39307,41443,37171,39240
2020-07-13,40260,40836,40548,42752,38344,39656
2020-07-14,41687,41947,41817,44090,39544,40993
2020-07-15,43164,43063,43114,45457,40771,42239
2020-07-16,44694,44184,44439,46854,42024,45344
2020-07-17,46278,45308,45793,48282,43304,46710
2020-07-18,47918,46433,47176,49740,44612,46847
2020-07-19,49616,47559,48588,51229,45947,47113
2020-07-20,51375,48684,50030,52749,47311,47449
2020-07-21,53196,49807,51502,54301,48703,49840
2020-07-22,55081,50926,53004,55885,50123,53073
2020-07-23,57033,52040,54536,57500,51572,NA
2020-07-24,59054,53149,56102,59151,53053,NA
2020-07-25,61147,54250,57698,60834,54562,NA
2020-07-26,63314,55343,59328,62552,56104,NA
2020-07-27,65558,56426,60992,64307,57677,NA
2020-07-28,67882,57499,62690,66097,59283,NA
2020-07-29,70288,58560,64424,67925,60923,NA
2020-07-30,72779,59608,66194,69791,62597,NA
2020-07-31,75358,60642,68000,71695,64305,NA
2020-08-01,78029,61662,69846,73642,66050,NA
