"dia_ano","dias","otimista","casos_estimados","pessimista","x"
147,2020-05-26,307,337,367,354
148,2020-05-27,326,358,390,368
149,2020-05-28,347,381,415,385
150,2020-05-29,369,405,441,406
151,2020-05-30,392,430,468,424
152,2020-05-31,417,457,497,443
153,2020-06-01,443,486,529,461
154,2020-06-02,471,517,563,482
155,2020-06-03,501,549,597,NA
156,2020-06-04,533,584,635,NA
157,2020-06-05,566,621,676,NA
158,2020-06-06,602,660,718,NA
159,2020-06-07,639,701,763,NA
160,2020-06-08,679,745,811,NA
161,2020-06-09,722,792,862,NA
