"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
178,2020-06-26,96,129,162,168
179,2020-06-27,103,139,175,168
180,2020-06-28,110,148,186,170
181,2020-06-29,118,159,200,175
182,2020-06-30,127,170,213,182
183,2020-07-01,136,182,228,188
184,2020-07-02,144,194,244,199
185,2020-07-03,155,208,261,206
186,2020-07-04,166,223,280,207
187,2020-07-05,177,238,299,208
188,2020-07-06,190,255,320,220
189,2020-07-07,203,273,343,NA
190,2020-07-08,217,292,367,NA
191,2020-07-09,233,313,393,NA
192,2020-07-10,249,335,421,NA
193,2020-07-11,267,358,449,NA
194,2020-07-12,285,383,481,NA
195,2020-07-13,305,410,515,NA
196,2020-07-14,327,439,551,NA
197,2020-07-15,350,470,590,NA
198,2020-07-16,375,503,631,NA
