"dia_ano","dias","otimista","casos_estimados","pessimista","x"
188,2020-07-06,672,791,910,826
189,2020-07-07,700,824,948,851
190,2020-07-08,730,859,988,875
191,2020-07-09,762,896,1030,901
192,2020-07-10,794,934,1074,931
193,2020-07-11,827,973,1119,954
194,2020-07-12,863,1015,1167,984
195,2020-07-13,899,1058,1217,1012
196,2020-07-14,937,1102,1267,1033
197,2020-07-15,977,1149,1321,1054
198,2020-07-16,1018,1198,1378,1071
199,2020-07-17,1062,1249,1436,NA
200,2020-07-18,1107,1302,1497,NA
201,2020-07-19,1153,1357,1561,NA
202,2020-07-20,1202,1414,1626,NA
203,2020-07-21,1253,1474,1695,NA
204,2020-07-22,1306,1537,1768,NA
205,2020-07-23,1362,1602,1842,NA
206,2020-07-24,1419,1670,1921,NA
207,2020-07-25,1480,1741,2002,NA
208,2020-07-26,1543,1815,2087,NA
