"dia_ano","dias","otimista","casos_estimados","pessimista","x"
144,2020-05-23,3340,3671,4002,3905
145,2020-05-24,3550,3902,4254,3993
146,2020-05-25,3773,4147,4521,4105
147,2020-05-26,4011,4408,4805,4361
148,2020-05-27,4263,4685,5107,4605
149,2020-05-28,4531,4980,5429,4856
150,2020-05-29,4816,5293,5770,5079
151,2020-05-30,5119,5626,6133,5277
152,2020-05-31,5440,5979,6518,NA
153,2020-06-01,5782,6355,6928,NA
154,2020-06-02,6146,6755,7364,NA
155,2020-06-03,6533,7180,7827,NA
156,2020-06-04,6944,7631,8318,NA
157,2020-06-05,7380,8111,8842,NA
158,2020-06-06,7844,8621,9398,NA
